customer_id,credit_score,age,balance,estimated_salary,country,gender,tenure,products_number,credit_card,active_member,churn
15775490,660,38,110570.78,195906.59,France,Female,d5,f1,g1,h0,j0
15812918,432,27,62339.81,53874.67,France,Female,d6,f1,g0,h0,j0
15790829,703,45,0.0,131906.44,France,Female,d5,f1,g1,h0,j0
15791316,714,35,0.0,95623.28,France,Male,d3,f1,g1,h1,j0
15799031,523,39,0.0,6726.53,France,Male,d3,f1,g1,h0,j0
15722583,636,29,157576.47,101102.39,Spain,Female,d6,f1,g1,h1,j0
15766185,850,31,146587.3,89874.82,Germany,Male,d4,f0,g1,h1,j0
15750441,782,36,81210.72,108003.38,France,Male,d5,f1,g0,h1,j0
15680683,640,29,197200.04,141453.62,Spain,Male,d5,f1,g1,h0,j0
15630244,457,40,134320.23,150757.35,France,Male,d10,f1,g1,h0,j0
15725945,659,42,0.0,162734.31,Spain,Female,d2,f0,g0,h0,j1
15798429,741,29,0.0,115994.52,France,Male,d8,f1,g1,h1,j0
15622801,555,27,102000.17,116757.0,France,Female,d8,f0,g1,h1,j0
15649160,554,38,138731.95,194138.36,France,Female,d3,f0,g1,h1,j0
15615126,780,37,0.0,182156.81,France,Female,d3,f1,g0,h0,j1
15755239,758,32,162657.64,115525.13,Germany,Male,d4,f1,g1,h1,j0
15686999,556,40,0.0,62112.7,France,Female,d8,f1,g1,h0,j0
15677305,490,35,107749.03,3937.37,France,Female,d7,f0,g1,h1,j0
15678210,684,38,105069.98,198355.28,France,Male,d5,f1,g1,h1,j0
15663650,698,52,107304.39,28806.32,Germany,Male,d10,f2,g1,h0,j1
15702434,850,30,0.0,116692.8,France,Female,d3,f1,g1,h0,j0
15627027,738,39,0.0,114388.98,France,Male,d5,f1,g1,h1,j0
15743538,710,31,0.0,20081.3,France,Female,d1,f1,g1,h0,j0
15630725,649,45,92786.66,173365.9,France,Female,d5,f0,g1,h0,j1
15677049,595,25,106570.34,177025.79,Germany,Female,d7,f1,g0,h1,j0
15796334,558,39,144757.02,22878.16,Germany,Male,d10,f0,g1,h0,j1
15774382,579,49,169377.31,123535.05,Germany,Male,d4,f0,g1,h1,j0
15765014,547,48,179380.74,69263.1,France,Female,d1,f1,g0,h1,j0
15678882,540,37,129965.18,19374.08,Germany,Male,d3,f0,g0,h0,j0
15776733,638,37,124513.66,158610.89,Germany,Female,d7,f1,g1,h0,j0
15699257,651,42,143145.87,43612.06,Spain,Male,d2,f1,g1,h0,j0
15585215,763,31,0.0,50404.72,France,Female,d4,f1,g0,h0,j0
15689602,698,38,130015.24,41595.3,France,Male,d2,f0,g1,h1,j0
15647111,794,22,114440.24,107753.07,Spain,Female,d4,f0,g1,h1,j0
15622532,708,47,126589.12,132730.07,France,Female,d0,f1,g0,h1,j1
15777892,721,37,107720.64,158591.12,Germany,Male,d3,f0,g1,h1,j0
15795132,735,25,91718.8,28411.23,France,Female,d3,f0,g0,h0,j0
15697574,582,40,0.0,60954.45,France,Female,d9,f2,g1,h1,j0
15750839,649,29,45022.23,173495.77,Spain,Male,d2,f0,g1,h1,j0
15788723,599,49,143888.22,166236.38,Germany,Female,d10,f1,g1,h1,j1
15670562,470,30,101140.76,50906.65,France,Male,d3,f0,g1,h1,j0
15758073,655,20,134397.61,28029.54,France,Female,d7,f0,g0,h0,j0
15806230,629,40,121647.54,64849.74,Germany,Male,d2,f1,g1,h1,j1
15765257,564,31,121461.87,20432.09,Spain,Male,d5,f0,g1,h1,j1
15616365,571,53,0.0,28045.77,France,Female,d2,f1,g1,h0,j0
15731829,616,34,0.0,25662.27,France,Male,d10,f1,g1,h0,j0
15808189,449,52,0.0,123622.0,France,Male,d6,f1,g0,h1,j0
15659428,520,42,0.0,34410.55,Spain,Female,d6,f1,g1,h1,j0
15773639,745,35,98270.34,133617.43,Germany,Male,d4,f0,g1,h0,j0
15777896,850,33,83415.04,74917.64,Germany,Female,d2,f0,g0,h1,j0
15579131,835,25,0.0,83449.65,France,Male,d7,f1,g1,h1,j0
15623560,668,35,102482.76,53994.64,France,Female,d6,f0,g1,h1,j0
15730345,617,35,104508.1,147636.46,France,Female,d2,f0,g1,h1,j0
15771855,682,37,0.0,112554.68,France,Male,d5,f1,g0,h1,j0
15809991,756,19,130274.22,133535.29,Spain,Male,d4,f0,g1,h1,j0
15683993,493,37,142987.46,158840.99,France,Female,d8,f1,g1,h0,j0
15725068,701,21,0.0,26327.42,Spain,Female,d9,f1,g1,h1,j0
15665062,696,19,110928.51,2766.63,France,Male,d1,f0,g1,h1,j0
15730540,794,45,88656.37,116547.31,Spain,Male,d8,f1,g1,h0,j0
15723250,519,42,0.0,101485.72,France,Male,d8,f1,g1,h1,j0
15677395,633,39,129189.15,170998.83,France,Female,d9,f1,g0,h0,j0
15610337,666,35,104832.49,175015.12,Spain,Male,d2,f0,g1,h0,j0
15720509,696,34,150856.79,8236.78,France,Male,d9,f0,g0,h1,j0
15815259,835,56,0.0,39820.13,France,Female,d2,f1,g1,h1,j0
15634267,717,42,0.0,172665.21,France,Male,d5,f1,g1,h0,j0
15652700,539,39,0.0,86767.48,France,Male,d6,f1,g1,h1,j0
15681332,437,43,0.0,148330.97,France,Female,d6,f0,g1,h0,j1
15790235,778,40,104291.41,117507.11,Spain,Male,d8,f1,g1,h1,j0
15782939,747,42,80214.36,115241.96,France,Male,d4,f0,g1,h0,j1
15783659,659,67,145981.87,131043.2,France,Male,d4,f0,g1,h1,j0
15580213,585,43,0.0,89402.54,France,Female,d2,f1,g1,h0,j0
15574692,667,39,0.0,40721.24,Spain,Female,d2,f1,g1,h0,j1
15606915,764,24,98148.61,26843.76,France,Male,d7,f0,g1,h0,j0
15638983,684,38,133189.4,127388.06,France,Female,d5,f0,g0,h0,j0
15646632,741,38,0.0,14379.01,France,Male,d9,f1,g1,h0,j0
15813844,703,37,105961.68,74158.8,France,Male,d8,f1,g0,h1,j0
15792649,547,31,0.0,99294.22,Spain,Female,d9,f1,g0,h0,j0
15703923,744,41,190409.34,138361.48,Germany,Male,d7,f1,g1,h1,j0
15791268,565,38,122447.76,67339.34,Spain,Male,d0,f0,g0,h0,j0
15687946,556,61,117419.35,94153.83,France,Female,d2,f0,g1,h1,j0
15697020,618,39,91068.56,26578.69,France,Male,d2,f0,g1,h0,j0
15664432,727,49,96296.78,190457.87,Spain,Female,d7,f0,g1,h0,j1
15756992,701,37,0.0,163457.55,France,Male,d1,f1,g1,h0,j0
15737506,645,42,0.0,149807.01,France,Male,d6,f0,g0,h0,j0
15810444,562,39,130565.02,9854.72,Germany,Female,d6,f0,g1,h0,j1
15764314,550,36,113877.23,174921.91,Germany,Male,d2,f1,g1,h0,j0
15777060,770,33,0.0,26080.54,France,Female,d4,f0,g1,h0,j1
15691504,619,52,124099.13,23904.52,Germany,Female,d8,f0,g0,h0,j0
15598586,680,31,113292.17,122639.73,France,Male,d10,f0,g1,h1,j0
15732704,582,25,148042.97,52341.15,Spain,Male,d9,f1,g1,h0,j0
15745417,707,58,89685.92,126471.13,France,Male,d6,f0,g0,h1,j0
15743498,532,52,137755.76,163191.99,Germany,Male,d9,f0,g1,h0,j1
15786905,749,40,141782.57,86333.63,Germany,Female,d8,f1,g0,h0,j0
15585748,585,28,135337.49,40385.61,Germany,Female,d9,f1,g1,h1,j0
15608328,760,41,0.0,101491.23,Spain,Female,d6,f1,g0,h0,j0
15749004,718,31,118100.59,103165.15,France,Female,d0,f1,g1,h0,j0
15610686,850,63,169832.57,184107.26,France,Male,d8,f0,g0,h0,j1
15779743,633,44,0.0,29761.29,France,Female,d7,f1,g1,h0,j0
15616745,542,35,174894.53,22314.55,Spain,Male,d2,f0,g1,h1,j0
15801296,634,37,143258.85,192721.98,Germany,Female,d7,f1,g1,h0,j0
15686242,771,57,0.0,85876.67,France,Female,d4,f0,g0,h0,j1
15593241,444,43,0.0,159131.21,France,Male,d3,f1,g1,h1,j0
15666982,629,38,123948.85,76053.07,Germany,Female,d9,f0,g1,h0,j0
15609475,604,39,98544.11,52327.57,Spain,Female,d7,f0,g1,h1,j0
15700255,814,44,95488.82,107013.59,Germany,Male,d8,f1,g0,h0,j0
15623053,454,40,123177.01,148309.98,Spain,Male,d2,f0,g1,h0,j0
15565891,709,39,0.0,56214.09,France,Male,d8,f1,g1,h0,j0
15626412,499,39,0.0,81409.0,Spain,Male,d6,f1,g1,h1,j0
15680243,792,19,143390.51,33282.84,France,Male,d7,f0,g1,h0,j0
15770567,557,32,123502.53,69826.8,France,Female,d3,f0,g1,h1,j0
15806822,739,36,0.0,133465.57,France,Female,d0,f1,g0,h0,j0
15700946,574,34,152992.91,134691.2,France,Female,d7,f0,g1,h1,j0
15621205,578,34,175111.11,74858.3,France,Male,d4,f0,g1,h1,j0
15643229,671,31,0.0,15846.42,France,Female,d6,f1,g1,h1,j0
15647091,725,19,75888.2,45613.75,Germany,Male,d0,f0,g0,h0,j0
15595440,508,49,122451.46,75808.1,France,Male,d7,f1,g1,h1,j0
15749693,658,32,0.0,156774.75,France,Female,d9,f1,g1,h0,j0
15762605,685,58,104796.54,154181.41,France,Male,d1,f0,g1,h1,j0
15781975,708,34,0.0,121457.88,France,Male,d3,f0,g0,h1,j1
15656009,736,36,0.0,70496.66,France,Female,d6,f0,g1,h0,j0
15683677,769,39,0.0,47722.79,Spain,Male,d9,f0,g1,h1,j0
15793346,602,72,0.0,171260.66,France,Female,d3,f1,g1,h1,j0
15774133,706,35,178032.53,42181.68,France,Female,d8,f0,g0,h1,j0
15772781,703,51,0.0,77294.56,France,Female,d3,f2,g1,h1,j1
15803202,350,51,0.0,125823.79,France,Male,d10,f0,g1,h1,j1
15619626,746,24,137492.35,170142.09,France,Male,d3,f1,g0,h1,j0
15762708,619,38,119658.49,8646.58,Spain,Female,d10,f0,g1,h1,j0
15682563,618,38,126473.99,91972.49,Spain,Male,d5,f0,g1,h0,j0
15610801,648,41,123049.21,5066.76,Germany,Male,d5,f0,g0,h1,j0
15682021,471,23,104592.55,131736.23,Germany,Male,d6,f1,g1,h0,j0
15717879,712,79,108078.56,174118.93,Spain,Female,d5,f0,g1,h1,j0
15746139,596,33,139451.67,63142.12,France,Male,d2,f0,g0,h0,j0
15603156,571,33,0.0,102750.7,France,Female,d1,f1,g1,h0,j0
15785342,705,25,0.0,112331.19,France,Male,d9,f1,g0,h1,j0
15644103,659,78,151675.65,49978.67,Spain,Male,d2,f0,g0,h1,j0
15659175,755,43,0.0,18066.69,France,Female,d9,f1,g1,h0,j0
15600462,542,43,145618.37,10350.74,France,Female,d8,f0,g0,h1,j0
15622729,649,46,0.0,66602.7,France,Female,d2,f1,g1,h1,j0
15592773,630,51,108449.23,88372.69,Germany,Female,d0,f2,g0,h0,j1
15792453,602,42,138912.17,139494.75,Spain,Female,d1,f0,g1,h1,j0
15701280,576,24,0.0,78498.04,France,Male,d3,f0,g0,h1,j1
15690958,767,23,139542.82,28038.28,Germany,Male,d2,f0,g0,h1,j0
15599131,650,26,214346.96,128815.33,Germany,Male,d4,f1,g1,h0,j0
15770554,769,31,61297.05,7118.02,France,Male,d4,f1,g1,h1,j0
15796074,717,36,99472.76,94274.72,France,Female,d2,f1,g1,h0,j1
15573926,735,38,86131.71,93478.96,Spain,Male,d7,f1,g0,h0,j0
15568449,661,38,143006.7,15650.89,Spain,Male,d7,f0,g1,h1,j0
15746258,622,29,101486.96,8788.35,France,Male,d7,f0,g1,h1,j0
15725509,662,30,115286.68,149587.92,Germany,Male,d5,f1,g1,h1,j0
15577313,619,44,116967.68,5075.17,France,Male,d3,f0,g1,h0,j1
15750055,503,32,100262.88,157921.25,Spain,Male,d9,f1,g1,h1,j0
15608760,656,30,74323.2,22929.08,France,Female,d4,f0,g1,h1,j0
15694879,590,23,0.0,196789.9,Spain,Female,d7,f1,g1,h0,j0
15646810,603,44,108122.39,108488.33,Germany,Male,d6,f1,g1,h0,j1
15800068,801,46,0.0,170008.74,Spain,Female,d6,f1,g1,h1,j0
15646594,749,41,57568.94,61128.29,France,Male,d5,f0,g1,h1,j0
15783338,449,32,155619.36,166692.03,Spain,Male,d0,f0,g1,h1,j0
15595609,679,52,135870.01,54038.62,Germany,Male,d9,f1,g0,h0,j0
15580701,712,33,153819.58,79176.09,France,Male,d3,f0,g1,h0,j1
15713594,543,32,147256.86,112771.95,France,Female,d7,f0,g1,h0,j0
15639357,415,46,134950.19,178587.36,France,Male,d9,f2,g0,h0,j1
15668695,536,22,89492.62,42934.43,France,Female,d5,f0,g0,h0,j0
15652540,683,31,0.0,77326.78,France,Male,d2,f1,g0,h1,j0
15628583,709,30,0.0,161388.22,France,Female,d5,f1,g0,h1,j0
15656912,649,51,0.0,150390.57,Spain,Male,d4,f0,g1,h1,j0
15718912,608,44,126147.84,132424.69,Germany,Female,d5,f0,g0,h1,j1
15674720,691,37,123067.63,98162.44,Germany,Female,d7,f0,g1,h1,j1
15764892,590,51,84474.62,190937.09,Spain,Female,d10,f1,g1,h1,j0
15672894,625,36,129944.39,198914.8,France,Female,d8,f1,g0,h0,j0
15645404,625,51,124620.01,92243.94,France,Female,d4,f1,g1,h0,j1
15630580,751,34,108513.25,27097.82,Germany,Male,d9,f1,g1,h1,j0
15756850,479,40,0.0,114996.43,France,Male,d1,f1,g0,h0,j0
15609070,515,45,120961.5,39288.11,Germany,Male,d7,f2,g1,h1,j1
15795290,767,42,133616.39,28615.8,France,Female,d2,f0,g1,h0,j0
15677906,637,54,0.0,150836.98,Spain,Female,d5,f0,g0,h1,j0
15748947,657,41,95858.37,68255.88,France,Female,d5,f0,g1,h1,j0
15759184,705,34,117715.84,2498.67,France,Male,d7,f0,g1,h0,j0
15584518,589,50,144895.05,34941.23,Germany,Female,d5,f1,g1,h1,j0
15605665,673,69,78833.15,37196.15,Germany,Female,d3,f1,g1,h1,j0
15668629,719,44,0.0,196582.19,Spain,Male,d2,f1,g1,h0,j0
15699467,631,41,0.0,87959.83,Spain,Female,d0,f0,g0,h0,j0
15653455,648,38,0.0,9551.49,France,Female,d2,f1,g0,h1,j0
15735222,705,23,0.0,73131.73,Spain,Female,d5,f1,g1,h1,j0
15790810,844,41,76319.64,141175.18,France,Female,d10,f0,g1,h1,j1
15680918,613,34,117300.02,139410.08,Spain,Male,d8,f0,g1,h0,j0
15728010,485,37,0.0,170226.47,France,Male,d5,f1,g0,h1,j0
15689096,590,47,117879.32,8214.46,France,Male,d0,f0,g1,h1,j0
15744843,569,34,144855.34,196555.32,Spain,Female,d6,f0,g0,h0,j0
15783752,752,29,129514.99,102930.46,Germany,Male,d4,f0,g1,h1,j0
15677087,662,39,138106.75,19596.73,France,Female,d5,f0,g0,h0,j0
15776558,673,31,108345.22,38802.03,France,Male,d1,f0,g0,h1,j0
15677249,731,42,101043.63,192175.52,Spain,Male,d9,f0,g1,h1,j0
15665783,565,49,0.0,89609.26,France,Male,d7,f1,g1,h1,j0
15584037,727,58,106913.43,25881.0,Germany,Male,d5,f0,g1,h0,j1
15763194,643,34,0.0,100304.13,France,Male,d7,f1,g0,h1,j0
15795519,716,18,128743.8,197322.13,Germany,Female,d3,f0,g0,h0,j0
15693877,811,47,123365.34,171995.34,France,Female,d3,f1,g0,h0,j0
15763613,581,30,0.0,199464.08,France,Male,d1,f1,g1,h0,j0
15643330,594,37,0.0,95864.5,France,Male,d2,f1,g0,h1,j0
15749401,686,60,0.0,75246.21,France,Male,d9,f2,g1,h1,j1
15683618,774,35,121418.62,24400.37,France,Female,d3,f0,g1,h1,j0
15777743,705,39,92224.56,54517.25,France,Female,d3,f0,g1,h1,j0
15587735,850,39,96863.13,121681.19,France,Male,d6,f0,g1,h1,j0
15701936,467,28,126315.26,32349.29,Germany,Male,d10,f0,g1,h0,j1
15615219,518,59,138772.15,123872.0,France,Male,d5,f0,g0,h1,j0
15752409,553,31,0.0,124596.63,France,Male,d6,f1,g0,h0,j0
15618765,530,42,99948.45,97338.62,Germany,Female,d0,f0,g0,h1,j0
15643903,619,27,154483.98,156394.74,France,Male,d1,f0,g1,h0,j0
15669262,765,43,157960.49,136602.8,France,Male,d9,f1,g0,h0,j0
15792986,580,24,133811.78,17185.95,Germany,Male,d1,f0,g1,h0,j1
15717706,799,32,106045.92,17938.0,France,Female,d3,f1,g1,h1,j0
15677522,593,33,0.0,9984.4,France,Male,d1,f1,g0,h0,j0
15655389,638,41,131762.94,47675.29,France,Male,d1,f0,g1,h1,j0
15794345,706,38,0.0,46635.11,Spain,Male,d8,f1,g0,h1,j0
15764444,679,58,125850.53,87008.17,Germany,Male,d8,f1,g1,h1,j0
15773751,597,29,132144.35,158086.33,France,Female,d1,f0,g1,h0,j0
15584452,667,41,0.0,167181.77,France,Male,d6,f1,g0,h0,j0
15698839,460,46,127559.97,126952.5,Germany,Male,d4,f1,g1,h1,j0
15737910,703,35,140691.08,167810.26,Germany,Male,d5,f1,g1,h0,j0
15716000,638,48,0.0,7919.08,Spain,Male,d2,f1,g1,h1,j0
15647975,651,26,147037.32,141763.26,Germany,Male,d5,f0,g0,h0,j0
15607691,658,36,174060.46,94925.62,France,Male,d8,f0,g1,h1,j0
15630167,684,39,139723.9,120612.11,Spain,Female,d4,f0,g1,h1,j0
15589221,657,30,139762.13,23317.88,Germany,Male,d1,f1,g1,h1,j0
15771154,683,73,137732.23,133210.44,France,Female,d8,f1,g1,h1,j0
15637118,684,33,140700.61,103557.93,France,Male,d4,f0,g1,h0,j0
15582741,693,35,124151.09,88705.14,France,Female,d5,f0,g1,h0,j1
15666055,705,49,0.0,63405.2,France,Female,d7,f0,g1,h0,j1
15710671,786,34,137361.96,183682.09,France,Male,d3,f0,g0,h0,j0
15672237,633,25,0.0,100598.98,France,Male,d1,f0,g1,h0,j0
15606274,594,38,63176.44,14466.08,Germany,Male,d6,f1,g1,h1,j0
15586310,578,30,169462.09,112187.11,France,Male,d4,f0,g1,h0,j0
15570943,711,35,133607.75,120586.32,Germany,Female,d2,f0,g1,h1,j0
15613319,793,33,0.0,175544.02,France,Female,d0,f0,g0,h0,j0
15768574,671,58,178713.98,21768.21,Spain,Male,d1,f0,g1,h1,j0
15770968,741,19,108711.57,24857.25,Germany,Female,d8,f1,g1,h0,j0
15699461,515,35,176273.95,121277.78,Spain,Male,d10,f0,g0,h1,j0
15675842,656,26,139584.57,36308.93,Spain,Male,d4,f0,g1,h0,j0
15605037,818,49,0.0,192298.84,France,Female,d2,f0,g0,h1,j1
15705281,800,38,0.0,78744.39,Spain,Male,d9,f0,g1,h0,j0
15652469,699,27,0.0,93003.21,France,Male,d1,f1,g1,h0,j0
15708048,631,34,124379.14,106892.91,France,Female,d4,f0,g1,h0,j0
15571752,668,32,92041.87,43595.9,Germany,Female,d10,f0,g1,h1,j0
15578799,625,58,53772.73,192072.1,France,Female,d10,f0,g1,h1,j1
15797246,621,34,91258.52,44857.4,Germany,Female,d2,f1,g1,h0,j0
15645571,596,32,0.0,146504.35,Spain,Male,d4,f1,g0,h1,j0
15625545,712,52,0.0,117977.45,Spain,Male,d9,f0,g1,h1,j1
15638247,700,44,0.0,142287.65,Spain,Male,d9,f1,g1,h0,j0
15583303,593,29,152265.43,34004.44,France,Female,d2,f0,g1,h0,j0
15627699,558,32,105000.23,190019.61,France,Male,d10,f0,g1,h0,j0
15685829,551,37,0.0,50578.4,France,Male,d3,f1,g1,h1,j0
15722122,544,40,0.0,161076.92,France,Female,d7,f0,g0,h1,j0
15614929,508,28,96213.82,147913.56,Germany,Male,d0,f1,g1,h0,j0
15770424,541,40,95710.11,49063.42,Germany,Male,d7,f1,g1,h0,j0
15649451,746,25,0.0,88728.47,France,Male,d9,f1,g0,h1,j0
15605673,716,29,0.0,78616.92,Spain,Female,d8,f1,g0,h0,j0
15769272,510,26,136214.08,159742.33,France,Female,d6,f0,g0,h0,j0
15583364,476,32,111871.93,112132.86,France,Female,d6,f0,g0,h0,j0
15734609,657,37,0.0,7667.48,France,Female,d2,f1,g1,h1,j0
15681554,614,31,120599.38,46163.44,Germany,Female,d7,f1,g1,h1,j0
15594450,695,49,159458.53,135841.35,France,Male,d9,f0,g1,h0,j0
15711287,661,35,128415.45,142626.49,Spain,Female,d5,f0,g1,h0,j0
15658768,547,49,0.0,65466.93,France,Female,d2,f0,g0,h0,j1
15623927,576,55,0.0,94450.97,France,Male,d9,f1,g1,h1,j0
15614834,619,31,141751.82,61531.86,Spain,Female,d3,f0,g0,h1,j0
15713517,529,39,102025.08,12351.01,France,Male,d6,f1,g1,h0,j0
15677146,728,28,142243.54,33074.51,France,Female,d4,f1,g1,h0,j0
15649853,625,45,0.0,184474.15,France,Female,d3,f0,g1,h1,j1
15591489,826,26,142662.68,60285.3,France,Male,d5,f0,g0,h0,j0
15623210,484,55,149349.58,137519.92,Germany,Female,d8,f2,g0,h0,j1
15684181,643,45,0.0,142513.5,France,Male,d5,f0,g1,h0,j1
15617052,782,34,0.0,183021.06,France,Male,d9,f0,g1,h0,j1
15632472,472,32,159397.75,57323.18,Spain,Female,d1,f0,g0,h1,j0
15747130,521,39,0.0,653.58,France,Male,d7,f1,g0,h1,j0
15727041,624,71,0.0,108841.83,France,Male,d7,f1,g1,h1,j0
15676707,577,39,0.0,91366.42,Spain,Female,d4,f1,g1,h0,j0
15704160,648,49,0.0,149946.43,Spain,Male,d5,f0,g1,h0,j1
15684248,658,21,0.0,154279.87,Spain,Male,d7,f1,g0,h1,j0
15621520,783,42,139707.28,2150.22,Germany,Female,d2,f0,g1,h0,j0
15803654,790,31,151290.16,172437.12,France,Female,d2,f0,g1,h1,j0
15656454,654,37,83568.55,47046.72,France,Male,d6,f0,g1,h0,j0
15680970,611,41,114206.84,164061.6,Germany,Female,d2,f0,g1,h0,j0
15643575,757,36,65349.71,64539.64,Germany,Male,d1,f0,g0,h0,j0
15678779,502,33,0.0,4082.52,France,Male,d7,f1,g0,h1,j0
15668058,661,35,124098.54,86678.48,Germany,Male,d8,f0,g1,h0,j0
15806511,445,45,0.0,90977.48,Spain,Male,d10,f1,g0,h1,j0
15611186,609,37,39344.83,178291.89,France,Male,d1,f0,g1,h1,j1
15566843,535,20,134874.4,118825.56,Germany,Male,d9,f0,g1,h1,j0
15617655,564,35,0.0,105837.38,Spain,Female,d9,f1,g1,h1,j0
15663826,532,66,0.0,115227.02,Spain,Female,d3,f0,g1,h1,j0
15665590,541,46,0.0,83456.67,France,Male,d6,f1,g1,h1,j0
15696388,755,38,111096.91,19762.88,Germany,Male,d4,f0,g1,h1,j0
15713250,502,33,0.0,123509.01,France,Male,d8,f1,g1,h1,j0
15680112,473,35,131504.73,189560.43,Germany,Female,d7,f0,g1,h0,j0
15601892,563,33,0.0,68815.05,France,Male,d8,f1,g0,h1,j0
15783501,800,38,168190.33,68052.08,France,Female,d2,f1,g1,h0,j0
15626156,655,60,0.0,86981.45,France,Female,d3,f1,g1,h1,j0
15785385,550,51,0.0,153917.41,Spain,Male,d5,f1,g1,h0,j0
15625080,745,54,0.0,173912.29,Spain,Female,d8,f0,g1,h0,j1
15734737,744,56,0.0,169498.61,France,Male,d9,f1,g1,h1,j0
15656726,771,32,62321.62,40920.59,France,Male,d5,f0,g1,h1,j0
15657565,629,44,125512.98,79082.76,Spain,Female,d6,f1,g0,h0,j0
15638788,550,32,97514.07,199138.84,France,Male,d8,f0,g1,h1,j0
15589431,807,47,171937.27,65636.92,Germany,Male,d1,f0,g1,h1,j0
15738835,850,38,101985.81,43801.27,Germany,Male,d7,f1,g0,h0,j0
15603111,850,71,69608.14,97893.4,Spain,Male,d10,f0,g1,h0,j1
15793726,681,79,0.0,170968.99,France,Female,d0,f1,g0,h1,j0
15794278,816,67,151858.98,72814.31,Spain,Male,d6,f0,g1,h1,j0
15799468,591,34,96127.27,30972.06,France,Female,d3,f0,g0,h0,j0
15792679,575,24,0.0,119927.81,France,Male,d2,f1,g1,h1,j0
15593834,691,36,129934.64,75664.56,Spain,Male,d7,f0,g0,h0,j1
15763065,700,40,0.0,199753.97,Spain,Female,d2,f1,g1,h0,j0
15806486,705,48,0.0,149772.61,France,Female,d0,f1,g0,h0,j0
15681924,747,38,129728.6,89289.54,Germany,Male,d2,f0,g1,h0,j0
15752502,615,41,130385.82,130661.95,France,Male,d4,f0,g0,h1,j0
15586976,566,42,0.0,180702.12,France,Female,d6,f0,g1,h0,j1
15721181,611,46,0.0,45886.33,Spain,Male,d6,f1,g1,h0,j0
15811261,617,42,70105.87,120830.73,Spain,Male,d0,f0,g1,h1,j0
15702061,654,29,0.0,149184.15,France,Male,d7,f1,g1,h1,j0
15673599,618,32,133476.09,154843.4,Spain,Male,d5,f0,g0,h1,j0
15575691,689,58,0.0,49848.86,France,Female,d5,f1,g0,h1,j0
15797767,600,49,0.0,148087.88,France,Female,d6,f0,g0,h1,j1
15749482,772,30,78653.05,1790.48,Spain,Male,d4,f0,g1,h0,j0
15685476,658,31,100082.14,49809.88,France,Male,d5,f0,g0,h1,j0
15585036,694,37,0.0,147012.22,Spain,Female,d3,f1,g1,h1,j0
15641389,659,48,123593.22,82469.06,Germany,Male,d4,f1,g1,h0,j1
15787071,650,41,0.0,191599.67,Spain,Male,d9,f1,g0,h1,j0
15757617,735,55,134140.68,2267.88,France,Male,d6,f0,g1,h0,j0
15568953,477,27,128554.98,133173.19,France,Male,d1,f0,g1,h1,j0
15565878,631,29,0.0,197963.46,Spain,Male,d3,f1,g1,h1,j0
15662426,649,32,0.0,91167.19,Spain,Male,d1,f0,g0,h1,j1
15634262,709,34,148375.19,21521.38,Germany,Male,d4,f1,g1,h1,j0
15794870,744,38,73023.17,78770.86,Germany,Male,d6,f1,g1,h0,j0
15767722,593,39,117704.73,197933.5,France,Female,d0,f0,g1,h0,j0
15623649,629,32,0.0,15404.64,Spain,Male,d3,f1,g1,h1,j0
15814032,807,31,93460.47,172782.69,Germany,Female,d1,f1,g0,h0,j0
15644833,675,54,0.0,149583.67,France,Male,d2,f0,g1,h0,j1
15693381,533,38,135289.33,152956.33,Spain,Male,d1,f1,g0,h1,j0
15792989,543,71,104308.77,25650.04,France,Female,d1,f0,g1,h1,j0
15612633,581,43,78022.61,30662.91,Spain,Male,d9,f0,g0,h1,j0
15792726,470,25,127974.06,183259.35,France,Female,d8,f1,g1,h1,j0
15674991,667,42,0.0,58137.42,France,Male,d9,f1,g0,h1,j0
15812628,453,38,120623.21,129697.99,Germany,Female,d8,f0,g1,h0,j0
15799515,652,48,133297.24,77764.37,France,Female,d8,f0,g1,h0,j0
15574137,687,35,0.0,176450.19,Spain,Male,d3,f1,g1,h1,j0
15764072,759,31,109848.6,42012.55,France,Female,d1,f0,g1,h1,j0
15743040,724,41,127892.57,199645.45,Germany,Male,d2,f1,g0,h1,j0
15759456,609,34,140694.78,46266.63,Spain,Male,d7,f1,g1,h0,j0
15571244,809,33,0.0,141426.78,Spain,Female,d3,f1,g0,h1,j0
15788556,683,42,148283.94,44692.63,France,Female,d4,f0,g1,h1,j1
15735388,717,25,108664.85,190011.85,France,Female,d7,f1,g1,h0,j0
15751297,732,36,0.0,161428.25,France,Male,d5,f1,g1,h0,j0
15631693,697,36,0.0,74760.32,France,Male,d7,f1,g1,h1,j0
15812706,627,49,111087.5,146680.25,Spain,Male,d4,f0,g0,h1,j0
15678333,683,26,0.0,86619.77,France,Female,d7,f1,g1,h0,j0
15568819,619,42,132796.04,191821.35,Germany,Female,d8,f2,g1,h1,j1
15603942,547,50,81290.02,177747.03,Germany,Male,d3,f2,g0,h1,j1
15700353,662,37,0.0,51229.17,France,Female,d6,f1,g1,h0,j0
15757537,610,31,107784.65,141137.53,France,Female,d6,f0,g1,h1,j0
15745804,628,25,0.0,195977.75,France,Male,d7,f1,g1,h1,j0
15689081,692,29,0.0,76755.99,France,Male,d4,f0,g1,h0,j1
15770516,616,44,193213.02,137392.77,Spain,Female,d7,f1,g1,h1,j0
