customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15757829,609,Germany,Female,40,d10,137389.77,f1,g1,h0,170122.22,j0
15633227,518,France,Female,28,d9,85146.36,f0,g0,h0,2803.89,j0
15753092,791,Germany,Male,35,d5,129828.58,f0,g1,h1,181918.26,j1
15782939,747,France,Male,42,d4,80214.36,f0,g1,h0,115241.96,j1
15746338,565,France,Female,40,d2,0.0,f1,g1,h1,129956.13,j0
15590676,735,France,Male,34,d1,141796.43,f0,g1,h0,45858.49,j0
15599329,697,France,Female,49,d7,195238.29,f3,g0,h1,131083.56,j1
15783097,813,Germany,Male,27,d6,111348.15,f0,g1,h0,46422.46,j0
15597885,772,France,Male,43,d6,0.0,f1,g1,h1,57675.88,j0
15597467,606,France,Female,71,d8,0.0,f1,g1,h1,169741.96,j0
15724764,667,Germany,Female,42,d10,64404.26,f1,g0,h0,26022.37,j0
15778418,637,Germany,Male,40,d9,154309.67,f0,g1,h1,125334.16,j1
15684769,542,France,Male,67,d10,129431.36,f0,g0,h1,21343.74,j0
15756167,762,Spain,Female,43,d5,134204.67,f0,g1,h1,139971.01,j0
15632439,698,France,Female,39,d4,0.0,f1,g0,h1,47455.82,j0
15755138,850,France,Female,32,d8,0.0,f1,g1,h1,55593.8,j0
15659092,621,France,Female,50,d5,0.0,f1,g1,h0,191756.54,j1
15742116,671,Germany,Female,48,d9,116711.06,f1,g0,h0,76373.38,j0
15801994,775,France,Male,31,d9,0.0,f1,g1,h0,169278.51,j0
15647572,504,Spain,Male,34,d0,54980.81,f0,g1,h1,136909.88,j0
15644551,751,Spain,Female,37,d3,99773.85,f1,g1,h0,54865.92,j0
15709135,691,Germany,Male,30,d7,101231.77,f1,g0,h0,156529.44,j0
15684469,841,Germany,Male,32,d2,117070.21,f0,g1,h0,113482.2,j0
15627637,709,Germany,Male,23,d8,73314.04,f1,g1,h0,63446.47,j0
15667093,673,France,Male,37,d2,0.0,f0,g1,h1,13624.02,j0
15690589,541,France,Male,37,d9,212314.03,f0,g0,h1,148814.54,j0
15595350,661,France,Female,31,d3,136067.82,f1,g1,h0,65567.91,j0
15777586,784,Spain,Female,42,d2,109052.04,f1,g1,h0,6409.55,j0
15804064,742,France,Female,35,d2,79126.17,f0,g1,h1,126997.53,j0
15717770,850,Spain,Female,55,d7,0.0,f0,g0,h0,171762.87,j1
15754443,443,France,Female,35,d9,108308.0,f0,g1,h0,129031.19,j1
15776939,778,Germany,Female,48,d3,102290.56,f1,g1,h0,182691.31,j0
15713517,529,France,Male,39,d6,102025.08,f1,g1,h0,12351.01,j0
15683522,678,Germany,Female,37,d2,113383.07,f0,g1,h1,135123.96,j0
15673995,516,Spain,Female,65,d9,102541.1,f0,g1,h0,181490.42,j0
15771054,469,Spain,Male,35,d5,0.0,f1,g1,h0,186490.37,j0
15578788,786,Spain,Male,40,d6,0.0,f1,g0,h0,41248.8,j0
15737408,703,France,Female,41,d6,109941.51,f0,g1,h0,116267.28,j0
15750837,579,Germany,Male,41,d0,141749.68,f0,g0,h1,9201.53,j0
15576022,565,France,Male,38,d5,0.0,f1,g0,h1,80630.32,j0
15635502,443,France,Male,44,d2,0.0,f0,g1,h0,159165.7,j0
15627298,589,France,Male,37,d7,85146.48,f1,g1,h0,86490.09,j1
15811415,691,France,Female,44,d6,134066.1,f1,g1,h1,197572.41,j0
15645059,711,France,Female,28,d8,0.0,f1,g0,h0,105159.89,j0
15689671,775,Spain,Male,27,d4,0.0,f0,g1,h1,40807.26,j0
15718667,621,France,Male,35,d7,87619.29,f0,g1,h0,143.34,j0
15803202,350,France,Male,51,d10,0.0,f0,g1,h1,125823.79,j1
15593683,668,Spain,Female,30,d8,0.0,f1,g1,h0,138465.7,j0
15703394,633,Spain,Male,27,d3,0.0,f1,g1,h0,44008.91,j0
15570289,697,Germany,Male,43,d8,103409.16,f0,g1,h0,66893.28,j1
15567437,734,Germany,Female,30,d7,123040.38,f0,g1,h1,76503.06,j0
15711687,434,France,Male,41,d4,108128.52,f0,g0,h1,56784.11,j0
15656592,646,Germany,Male,48,d8,169023.33,f1,g1,h1,175657.55,j0
15634373,764,France,Male,30,d5,0.0,f1,g0,h1,105155.66,j0
15769125,727,Spain,Female,41,d10,0.0,f1,g0,h1,47468.56,j0
15711386,724,France,Female,29,d6,0.0,f1,g0,h1,64729.51,j0
15714241,749,Spain,Male,42,d9,222267.63,f0,g0,h0,101108.85,j1
15642530,706,Germany,Female,47,d10,144090.42,f0,g1,h0,140938.95,j1
15713599,728,France,Male,30,d10,114835.43,f0,g0,h1,37662.49,j0
15744770,636,France,Male,44,d2,0.0,f1,g0,h0,86414.41,j0
15780498,634,France,Male,34,d3,145030.92,f0,g1,h1,41820.65,j0
15624397,627,France,Male,43,d8,71240.3,f0,g0,h1,127734.16,j0
15615219,518,France,Male,59,d5,138772.15,f0,g0,h1,123872.0,j0
15570908,687,Spain,Female,29,d7,93617.07,f0,g0,h1,113050.92,j0
15762855,622,Spain,Female,23,d8,0.0,f1,g1,h1,131389.39,j0
15661827,693,Spain,Female,45,d4,0.0,f1,g1,h1,26589.56,j0
15746035,450,Spain,Male,25,d9,74237.2,f1,g0,h1,195463.35,j0
15691906,664,Germany,Female,49,d5,127421.78,f1,g1,h0,108876.75,j1
15793424,663,Spain,Female,28,d8,61274.7,f1,g1,h0,136054.45,j0
15577905,660,France,Male,34,d8,106486.66,f1,g0,h1,182262.66,j0
15667216,579,France,Female,29,d10,73194.52,f1,g1,h1,129209.09,j0
15673971,655,Germany,Female,44,d6,146498.76,f0,g1,h0,64853.51,j1
15701238,683,France,Male,47,d1,0.0,f1,g1,h0,148989.15,j0
15644849,655,France,Female,32,d2,0.0,f0,g1,h1,71047.51,j0
15635531,575,Spain,Female,30,d8,0.0,f1,g1,h0,185341.63,j0
15632263,574,Spain,Male,30,d5,120355.0,f0,g1,h0,137793.35,j0
15720110,795,France,Male,32,d2,117265.21,f0,g1,h1,198317.23,j0
15619045,776,France,Female,43,d4,0.0,f1,g0,h1,162137.5,j0
15697510,707,Spain,Female,52,d7,0.0,f0,g1,h0,109688.82,j1
15784923,705,Germany,Female,37,d3,109974.22,f0,g1,h1,36320.87,j1
15567383,678,Germany,Female,44,d2,98009.13,f1,g0,h1,31384.86,j0
15732621,663,France,Male,34,d10,0.0,f0,g1,h1,114083.73,j0
15757981,748,France,Male,66,d8,0.0,f0,g1,h1,163331.65,j0
15727819,677,Spain,Female,34,d10,171671.9,f0,g1,h1,50777.77,j0
15738088,634,Spain,Male,63,d10,0.0,f1,g1,h0,30772.86,j1
15765173,350,France,Female,60,d3,0.0,f0,g0,h0,113796.15,j1
15665159,727,France,Male,61,d0,128213.96,f1,g1,h1,188729.08,j1
15618203,773,Germany,Male,51,d8,116197.65,f1,g1,h1,86701.4,j0
15791452,675,France,Male,39,d1,0.0,f1,g1,h0,153129.22,j0
15638159,649,Spain,Female,36,d6,86607.39,f0,g0,h0,19825.09,j0
15585466,552,France,Male,29,d10,0.0,f1,g1,h0,12186.83,j0
15677310,761,Germany,Male,62,d5,98854.34,f0,g0,h0,86920.97,j1
15646262,622,France,Male,31,d7,0.0,f0,g1,h0,35408.77,j0
15656901,615,France,Male,59,d8,0.0,f1,g1,h1,165576.55,j0
15621093,681,Germany,Male,31,d4,97338.19,f1,g0,h0,48226.76,j0
15592123,768,France,Male,30,d6,0.0,f1,g1,h1,199454.37,j0
15589200,617,Spain,Male,34,d9,0.0,f1,g1,h0,118749.58,j0
15602934,452,France,Female,33,d6,131698.57,f1,g1,h0,151623.91,j0
15812720,807,Germany,Male,37,d10,130110.45,f1,g0,h1,172097.95,j0
15695383,567,Spain,Male,44,d9,0.0,f1,g1,h0,87677.15,j0
15723064,603,Spain,Male,24,d1,165149.13,f1,g1,h0,21858.28,j0
15761606,617,Spain,Female,37,d9,101707.8,f0,g1,h0,123866.28,j0
15650322,701,France,Female,34,d3,105588.66,f0,g0,h1,74694.41,j0
15669782,820,Germany,Male,39,d9,111336.89,f0,g1,h0,16770.31,j1
15751628,438,France,Male,60,d7,78391.17,f0,g0,h1,49424.6,j0
15809057,600,Spain,Female,27,d6,0.0,f1,g1,h1,172031.22,j0
15617052,782,France,Male,34,d9,0.0,f0,g1,h0,183021.06,j1
15590810,638,Germany,Female,41,d9,144326.09,f0,g1,h0,73979.85,j1
15801293,850,Germany,Male,27,d1,101278.25,f1,g1,h1,26265.18,j0
15770968,741,Germany,Female,19,d8,108711.57,f1,g1,h0,24857.25,j0
15572356,689,Spain,Male,73,d1,108555.07,f0,g0,h1,167969.15,j0
15603247,743,Germany,Female,35,d1,146781.24,f0,g1,h0,189307.7,j0
15619116,493,France,Female,36,d2,0.0,f1,g0,h1,99770.3,j0
15691792,416,Spain,Male,35,d8,0.0,f0,g0,h0,119712.78,j0
15783276,725,France,Female,25,d9,0.0,f1,g1,h1,168607.74,j0
15766137,497,France,Male,34,d2,0.0,f1,g1,h1,83087.13,j0
15574554,537,Germany,Male,66,d8,103291.25,f1,g1,h1,130664.79,j0
15578671,706,Spain,Female,29,d1,209490.21,f0,g1,h1,133267.69,j1
15716608,651,Spain,Male,38,d2,0.0,f2,g1,h0,67029.82,j1
15690670,720,France,Male,33,d2,0.0,f1,g0,h1,141031.08,j0
15630466,797,France,Male,45,d8,0.0,f0,g0,h0,125110.02,j0
15630349,543,Spain,Male,23,d5,0.0,f1,g1,h0,117832.39,j0
15803801,454,France,Male,34,d4,0.0,f1,g1,h0,198817.72,j0
15647890,691,France,Male,37,d9,149405.18,f0,g1,h1,146411.6,j0
15606115,510,France,Female,52,d6,191665.21,f0,g1,h1,131312.56,j1
15714642,792,Spain,Female,40,d7,0.0,f0,g1,h0,141652.2,j0
15741181,721,France,Male,41,d6,135071.12,f0,g1,h1,64477.25,j0
15773973,765,France,Male,41,d2,0.0,f1,g0,h1,191215.61,j0
15758546,850,Spain,Male,39,d8,0.0,f1,g1,h1,37090.44,j0
15598940,681,Germany,Male,38,d6,181804.34,f1,g1,h1,57517.71,j0
15669783,586,France,Female,60,d3,47020.65,f1,g0,h1,63241.21,j1
15624993,753,France,Female,36,d7,128518.98,f0,g1,h1,44567.83,j1
15760568,593,Germany,Female,38,d5,142658.04,f1,g0,h1,135337.11,j0
15699047,674,France,Female,21,d9,120150.39,f1,g1,h1,33964.03,j0
15616168,610,France,Female,35,d7,81905.95,f0,g1,h1,61623.19,j0
15773146,652,France,Male,26,d3,137998.2,f1,g0,h1,168989.77,j0
15770375,850,Germany,Female,26,d8,123126.29,f0,g1,h0,74425.41,j0
15589725,740,France,Female,51,d4,0.0,f1,g1,h1,178929.84,j0
15710034,637,Germany,Male,43,d1,135645.29,f1,g0,h1,101382.86,j1
15800806,685,Spain,Male,31,d7,122449.31,f1,g1,h1,180769.55,j0
15570485,558,Spain,Male,40,d4,161766.87,f0,g0,h0,92378.54,j0
15575391,677,France,Female,37,d3,0.0,f1,g1,h1,38252.25,j0
15790750,592,Germany,Male,36,d10,123187.51,f0,g0,h1,146111.35,j0
15714832,652,Germany,Male,36,d9,150956.71,f0,g0,h0,72350.17,j0
15619953,662,Spain,Female,42,d6,105021.28,f0,g1,h0,48242.38,j0
15673929,543,France,Male,64,d4,0.0,f1,g1,h1,148305.82,j0
15578835,675,Spain,Female,50,d1,133204.91,f0,g0,h1,8270.06,j0
15752388,643,Spain,Female,35,d6,0.0,f1,g1,h1,41549.64,j0
15797081,611,Germany,Female,49,d9,115488.52,f1,g1,h1,138656.81,j1
15570194,412,France,Male,29,d5,0.0,f1,g0,h0,12510.53,j0
15580149,638,Spain,Male,41,d7,0.0,f1,g1,h0,43889.41,j0
15777708,824,Spain,Female,38,d3,0.0,f1,g1,h0,192800.25,j0
15769955,683,France,Female,40,d1,0.0,f1,g0,h0,75762.0,j0
15810444,562,Germany,Female,39,d6,130565.02,f0,g1,h0,9854.72,j1
15645593,599,France,Female,41,d2,91328.71,f0,g1,h0,115724.78,j0
15765345,753,France,Male,35,d4,0.0,f1,g1,h1,106303.4,j0
15760873,594,France,Male,50,d7,81310.34,f0,g1,h1,183868.01,j0
15794178,657,France,Male,34,d3,107136.6,f0,g1,h0,153895.46,j0
15589361,716,Spain,Male,34,d9,0.0,f0,g1,h1,66695.71,j0
15662483,850,France,Male,43,d7,0.0,f1,g1,h1,173851.11,j0
15809736,664,France,Male,46,d2,0.0,f0,g1,h1,177423.02,j1
15731148,558,France,Male,33,d0,108477.49,f0,g1,h1,109096.71,j1
15774328,606,Germany,Male,40,d1,144757.97,f1,g1,h1,166656.18,j0
15646969,776,Spain,Male,33,d2,0.0,f1,g1,h1,176921.0,j0
15718769,557,Spain,Male,36,d1,113110.26,f0,g1,h0,98413.1,j0
15610226,614,France,Female,27,d9,106414.57,f1,g0,h0,77500.81,j0
15616270,620,Spain,Male,42,d4,106920.91,f0,g0,h1,119747.08,j0
15790717,695,Spain,Male,35,d7,0.0,f1,g1,h0,160387.98,j0
15635703,729,Germany,Female,39,d1,131513.26,f0,g1,h1,193715.0,j0
15616365,571,France,Female,53,d2,0.0,f1,g1,h0,28045.77,j0
15630244,457,France,Male,40,d10,134320.23,f1,g1,h0,150757.35,j0
15734714,559,France,Female,29,d3,79715.36,f0,g1,h0,82252.28,j0
15721433,664,France,Female,38,d4,74306.19,f1,g1,h0,154395.56,j0
15590201,500,Spain,Female,50,d5,0.0,f3,g1,h1,83866.35,j1
15590828,782,Germany,Male,42,d7,126428.38,f0,g1,h0,39830.1,j0
15752097,708,Spain,Male,38,d8,99640.89,f0,g1,h0,12429.22,j0
15800031,681,France,Male,43,d3,66338.68,f0,g1,h1,18772.5,j1
15630857,674,Spain,Female,39,d6,0.0,f1,g1,h1,9574.83,j0
15689953,697,Spain,Male,43,d10,128226.37,f0,g0,h0,188486.94,j0
15759733,774,France,Female,26,d5,0.0,f1,g1,h1,64716.08,j0
15810826,624,France,Male,36,d6,0.0,f1,g0,h0,84749.96,j0
15668009,747,Spain,Male,37,d1,0.0,f1,g0,h1,180551.76,j0
15743456,715,France,Female,32,d10,0.0,f1,g1,h0,60907.49,j0
15725762,808,France,Male,24,d4,122168.65,f0,g1,h0,174107.04,j0
15761713,678,France,Female,43,d7,178074.33,f0,g0,h0,110405.9,j0
15769246,813,Germany,Male,59,d2,135078.41,f0,g1,h0,187636.06,j1
15781129,687,Spain,Male,38,d8,69434.4,f1,g1,h1,66580.13,j1
15599124,832,France,Female,29,d5,0.0,f1,g1,h0,178779.52,j0
15639004,668,France,Male,72,d2,0.0,f1,g1,h1,70783.61,j0
15810995,526,Germany,Male,34,d3,122726.56,f0,g1,h1,46772.36,j0
15653773,457,France,Female,38,d7,164496.99,f0,g1,h1,163327.27,j0
15708357,649,Spain,Female,38,d8,0.0,f0,g1,h0,103760.53,j0
15733597,669,France,Female,41,d0,150219.41,f1,g0,h0,107839.03,j0
15789560,668,France,Male,42,d8,187534.79,f0,g1,h1,32900.41,j1
15699524,466,France,Female,30,d3,0.0,f0,g1,h0,193984.6,j0
15626475,685,France,Male,30,d2,0.0,f1,g1,h1,140889.32,j0
15810839,610,France,Male,34,d0,103108.17,f0,g0,h0,125646.82,j0
15684318,582,Germany,Female,50,d6,96486.57,f1,g1,h1,20344.02,j0
15768120,702,Germany,Male,36,d9,90560.48,f1,g1,h0,174268.87,j0
15712807,556,Spain,Male,46,d3,131764.96,f0,g1,h1,108500.66,j1
15696371,812,Spain,Female,24,d1,92476.88,f0,g0,h0,83247.14,j0
15675794,645,Germany,Male,47,d9,152076.93,f0,g1,h0,121840.2,j1
15774277,809,France,Male,43,d2,0.0,f1,g1,h1,132908.07,j0
15603764,560,France,Male,49,d4,0.0,f0,g1,h1,100075.1,j1
15618647,744,France,Male,29,d1,43504.42,f0,g1,h1,119327.75,j0
15614643,731,Spain,Female,39,d2,0.0,f1,g1,h0,136737.13,j0
15707696,471,Spain,Female,28,d5,0.0,f1,g1,h1,22356.97,j0
15749583,686,Germany,Female,38,d2,93569.86,f2,g0,h0,10137.34,j1
15815125,668,Spain,Male,45,d4,102486.21,f1,g1,h1,158379.25,j0
15779620,575,France,Male,36,d1,0.0,f0,g0,h1,94570.56,j0
15768233,435,Germany,Male,37,d8,114346.3,f0,g0,h1,980.93,j1
15637788,743,France,Male,23,d3,110203.77,f0,g1,h0,95583.45,j0
15777046,580,France,Female,39,d9,128362.59,f0,g1,h0,86044.98,j0
15788723,599,Germany,Female,49,d10,143888.22,f1,g1,h1,166236.38,j1
15790489,534,Spain,Male,34,d5,170600.78,f0,g0,h1,5240.53,j0
15739476,680,France,Female,32,d5,0.0,f0,g1,h1,150684.23,j0
15612670,631,Spain,Female,46,d10,0.0,f1,g1,h1,129508.96,j0
15631222,485,France,Female,39,d2,75339.64,f0,g1,h1,70665.16,j0
15658972,699,France,Female,40,d8,122038.34,f0,g1,h0,102085.35,j0
15724691,712,France,Male,34,d1,0.0,f1,g1,h1,195052.12,j0
15740442,603,France,Male,51,d8,186825.57,f0,g1,h0,93739.71,j1
15760427,850,France,Male,40,d6,124788.18,f0,g1,h0,65612.12,j0
15677939,584,France,Female,41,d3,0.0,f1,g1,h1,160095.48,j0
15611599,604,France,Female,71,d2,0.0,f1,g1,h1,49506.82,j0
15633474,586,France,Male,51,d2,138553.57,f0,g1,h1,92406.22,j0
15671973,467,Spain,Male,39,d5,0.0,f1,g1,h1,7415.96,j0
15790019,520,France,Male,35,d9,105387.89,f0,g1,h1,25059.06,j0
15737735,683,Spain,Male,40,d4,95053.1,f0,g1,h1,116816.54,j1
15661745,557,France,Male,36,d3,0.0,f0,g0,h1,144078.02,j0
15797065,613,Spain,Female,32,d0,0.0,f1,g0,h1,126675.62,j0
15710671,786,France,Male,34,d3,137361.96,f0,g0,h0,183682.09,j0
15656522,593,Spain,Male,32,d10,158537.42,f0,g1,h0,166850.57,j0
15705085,670,Spain,Female,29,d9,0.0,f1,g1,h0,27359.19,j0
15744873,657,Germany,Female,48,d5,143595.87,f0,g0,h0,101314.65,j1
15781914,718,Germany,Male,32,d9,169947.41,f1,g1,h1,27979.16,j0
15637354,623,France,Female,24,d7,148167.83,f1,g1,h1,109470.34,j0
15717307,496,France,Male,31,d5,0.0,f1,g1,h0,93713.13,j0
15746695,429,France,Female,39,d6,48023.83,f0,g1,h0,74870.99,j0
15804962,606,France,Male,36,d1,155655.46,f0,g1,h1,192387.51,j1
15665378,499,France,Female,46,d6,0.0,f1,g1,h0,73457.55,j0
15757865,642,France,Male,62,d7,0.0,f1,g1,h1,61120.75,j0
15578787,641,France,Female,52,d4,0.0,f0,g1,h0,90964.54,j1
15794323,673,France,Male,32,d8,121240.76,f0,g1,h0,116969.73,j0
15697546,570,France,Female,36,d3,0.0,f1,g1,h0,92118.75,j0
15629519,472,France,Female,37,d1,0.0,f1,g1,h1,48357.9,j0
15624703,550,Germany,Male,35,d9,129847.75,f1,g1,h0,197325.4,j0
15570002,625,Germany,Female,55,d8,118772.71,f3,g0,h0,135853.62,j1
15808566,516,France,Male,46,d2,0.0,f1,g1,h1,169122.54,j0
15805463,682,Germany,Male,32,d2,105163.88,f1,g1,h1,164170.46,j0
15709136,620,France,Male,28,d8,0.0,f1,g1,h1,199909.32,j0
15801605,626,France,Female,39,d0,0.0,f1,g1,h1,83295.09,j0
15567855,623,France,Female,29,d1,0.0,f1,g0,h0,39382.06,j0
15675141,569,France,Female,35,d4,93934.63,f0,g1,h0,184748.23,j0
15665759,724,France,Female,69,d5,117866.92,f0,g1,h1,62280.91,j0
15761487,678,France,Female,55,d5,0.0,f0,g0,h1,196794.11,j1
15700394,713,Spain,Female,26,d4,122857.46,f1,g1,h0,144682.17,j1
15631162,631,France,Male,32,d10,0.0,f1,g0,h1,196342.66,j0
15630641,846,France,Female,37,d6,127103.97,f0,g1,h1,41516.44,j0
15585066,660,France,Female,43,d1,0.0,f0,g0,h1,112026.1,j1
15722991,567,France,Male,54,d9,96402.96,f0,g0,h0,52035.29,j1
15737404,731,France,Male,31,d1,132512.26,f0,g1,h1,185466.85,j0
15722409,693,Spain,Male,47,d8,107604.66,f0,g1,h1,80149.27,j0
15806420,772,France,Male,34,d9,0.0,f1,g1,h0,170980.86,j0
15658148,657,France,Male,38,d7,0.0,f1,g1,h0,185827.74,j0
15810660,774,Germany,Male,34,d4,120875.23,f1,g0,h1,113407.26,j0
15709780,667,France,Female,37,d9,71786.9,f1,g1,h1,67734.79,j0
15727350,516,France,Female,37,d8,113143.12,f0,g0,h0,3363.36,j0
15752312,551,Spain,Male,49,d1,150777.72,f1,g1,h1,135757.27,j0
15616745,542,Spain,Male,35,d2,174894.53,f0,g1,h1,22314.55,j0
15572294,623,France,Male,28,d7,0.0,f0,g0,h0,129526.57,j0
15674110,701,France,Female,43,d2,160416.56,f0,g0,h1,37266.43,j0
15662501,583,France,Male,48,d3,91246.53,f0,g1,h0,60017.46,j1
15649239,731,Spain,Male,46,d10,0.0,f1,g1,h0,153015.42,j0
15700424,461,France,Female,35,d5,0.0,f0,g1,h1,54209.02,j0
15636388,702,Germany,Female,23,d7,98775.23,f0,g1,h0,114603.96,j0
15713975,565,Germany,Female,47,d10,139756.12,f0,g1,h0,165849.49,j1
15592925,711,Spain,Male,42,d3,177626.77,f2,g0,h1,16392.72,j1
15581626,664,France,Male,54,d8,0.0,f0,g1,h1,162719.69,j1
15641319,518,Spain,Male,50,d4,0.0,f0,g0,h0,107112.25,j1
15723481,728,Spain,Male,42,d8,0.0,f1,g0,h1,41823.22,j0
15787825,585,Germany,Male,37,d6,152496.82,f0,g1,h1,99907.29,j0
15710726,573,France,Male,52,d8,0.0,f1,g0,h1,178229.04,j0
15627195,568,Germany,Male,26,d1,112930.28,f1,g1,h0,22095.73,j0
15657957,602,Germany,Female,26,d8,113674.2,f0,g1,h0,197861.16,j1
15676117,603,France,Male,44,d9,0.0,f0,g1,h0,138328.24,j0
15607874,687,France,Male,38,d0,144450.58,f0,g0,h1,137276.83,j0
15796993,741,France,Male,52,d1,171236.3,f1,g0,h0,21834.4,j1
15649858,469,Spain,Male,37,d9,96776.49,f0,g1,h1,119890.86,j0
15811032,477,Germany,Female,58,d8,145984.92,f0,g1,h1,24564.7,j0
15679963,737,Germany,Male,43,d8,96353.8,f0,g0,h0,10209.8,j0
15579131,835,France,Male,25,d7,0.0,f1,g1,h1,83449.65,j0
15572428,717,Germany,Female,33,d0,115777.23,f0,g1,h1,81508.1,j0
15622461,562,France,Female,51,d7,122822.0,f1,g0,h0,32626.21,j0
15636105,758,Spain,Male,61,d2,0.0,f1,g1,h1,43982.41,j0
15583849,408,France,Male,40,d3,0.0,f1,g0,h0,124874.23,j0
15718780,650,Spain,Female,32,d4,79450.09,f0,g1,h1,118324.75,j0
15739271,582,Germany,Male,33,d2,122394.0,f0,g1,h1,22113.93,j0
15697129,706,Spain,Female,43,d1,0.0,f1,g1,h0,31962.77,j0
15763415,567,Germany,Male,41,d0,134378.89,f0,g1,h1,105746.94,j0
15796617,720,France,Male,29,d2,0.0,f1,g1,h0,39925.52,j0
15626628,631,Spain,Female,31,d2,88161.85,f1,g1,h0,127630.88,j0
15765857,623,Spain,Male,41,d2,142412.13,f0,g1,h0,28778.98,j0
15742511,514,France,Male,35,d3,121030.9,f0,g1,h0,10008.68,j0
15786433,650,Germany,Female,35,d3,165982.43,f1,g1,h1,24482.16,j0
15685805,673,Spain,Female,35,d6,0.0,f1,g1,h0,98618.79,j0
15627971,504,France,Female,32,d8,206663.75,f0,g0,h0,16281.94,j0
15783025,723,Germany,Male,37,d3,94661.53,f1,g1,h0,121239.65,j0
15726289,645,France,Male,25,d0,174400.36,f0,g1,h0,42669.37,j0
15802118,664,Spain,Male,41,d7,123428.69,f0,g1,h1,164924.11,j0
15607990,760,Spain,Male,43,d6,175735.5,f0,g1,h1,157337.29,j0
15695932,766,Spain,Male,36,d5,78381.13,f0,g0,h1,153831.6,j0
15812279,634,France,Male,37,d5,115345.86,f1,g0,h0,168781.8,j0
15687558,640,Germany,Female,31,d10,118613.34,f0,g1,h0,168469.65,j0
15729065,784,Germany,Male,28,d2,109960.06,f1,g1,h1,170829.87,j0
15698902,547,Germany,Female,42,d1,142703.4,f0,g1,h0,86207.49,j1
15570192,608,Germany,Female,40,d8,121729.42,f0,g0,h0,61164.45,j0
15809265,547,France,Female,35,d4,0.0,f0,g1,h1,133287.73,j0
15745201,612,France,Female,43,d4,139496.35,f1,g1,h1,77128.23,j0
15580623,573,Spain,Male,28,d8,0.0,f1,g0,h0,77660.03,j0
15578156,615,Spain,Male,32,d5,138521.83,f0,g1,h1,56897.1,j0
15631063,710,France,Female,33,d2,0.0,f1,g1,h0,72945.32,j0
15692577,674,Germany,Female,38,d10,83727.68,f0,g1,h0,45418.12,j0
15810910,702,Spain,Female,38,d9,0.0,f1,g1,h1,158527.45,j0
15723217,616,France,Male,37,d9,0.0,f0,g1,h0,111312.96,j0
15733111,688,Spain,Male,32,d6,124179.3,f0,g1,h1,138759.15,j0
15610727,605,France,Male,36,d7,128829.25,f0,g1,h0,190588.59,j0
15792720,676,France,Male,33,d6,171490.78,f0,g0,h0,79099.64,j0
15723153,708,Spain,Male,33,d3,0.0,f1,g1,h0,138613.21,j0
15802823,745,Spain,Female,38,d7,0.0,f1,g1,h1,194230.82,j0
15756118,661,Spain,Male,20,d8,0.0,f0,g1,h0,110252.53,j0
15684934,726,France,Male,31,d9,0.0,f1,g1,h1,106117.3,j0
15776936,475,France,Male,40,d7,160818.08,f0,g0,h1,169642.13,j1
15729087,751,Germany,Male,54,d9,156367.6,f1,g0,h1,116179.92,j0
15786463,645,Germany,Female,59,d8,121669.93,f1,g0,h0,91.75,j1
15717498,775,France,Male,42,d6,133970.22,f1,g0,h1,187839.9,j0
15718406,540,France,Male,41,d3,0.0,f1,g1,h0,121098.65,j0
15799468,591,France,Female,34,d3,96127.27,f0,g0,h0,30972.06,j0
15626383,596,Spain,Male,60,d7,121907.97,f0,g0,h1,30314.04,j0
15597385,573,Spain,Male,41,d5,0.0,f1,g0,h1,14479.29,j0
15570271,577,Spain,Male,31,d6,0.0,f0,g1,h1,196395.25,j0
15690330,830,Germany,Female,40,d8,77701.64,f0,g0,h1,19512.38,j0
15680611,663,France,Male,67,d9,0.0,f2,g1,h1,72318.77,j0
15810227,421,France,Male,34,d2,0.0,f1,g1,h1,96615.23,j0
15807194,718,Spain,Male,34,d5,113922.44,f1,g1,h0,30772.22,j0
15712199,655,Germany,Female,61,d2,183997.7,f1,g1,h1,161217.18,j0
15694995,712,France,Male,23,d2,0.0,f1,g0,h1,66795.78,j0
15723400,663,France,Male,28,d4,0.0,f1,g1,h1,123969.64,j0
15654772,640,France,Female,47,d6,89799.46,f1,g0,h1,13783.77,j1
15574743,577,Spain,Male,29,d2,0.0,f0,g1,h1,168924.41,j0
15807593,546,Spain,Female,36,d7,85660.96,f0,g0,h0,134778.01,j0
15686718,802,Germany,Male,37,d9,115569.21,f0,g0,h1,119782.89,j0
15695299,590,France,Female,45,d2,81828.22,f0,g1,h0,52167.97,j0
15722701,594,Germany,Male,18,d1,132694.73,f0,g1,h0,167689.56,j0
15799635,577,Spain,Male,51,d2,108867.0,f0,g0,h0,140800.66,j1
15742323,541,France,Male,39,d7,0.0,f1,g1,h0,19823.02,j0
15658435,781,France,Female,27,d5,0.0,f1,g0,h0,72969.9,j0
15586029,806,Germany,Male,34,d2,96152.68,f1,g1,h0,143711.02,j0
15772337,723,Germany,Female,49,d0,153855.52,f0,g1,h1,180862.26,j1
15807555,535,France,Male,45,d2,0.0,f1,g1,h0,125658.28,j0
15603378,768,France,Female,36,d3,141334.95,f0,g0,h1,125870.5,j0
15792862,653,Germany,Male,41,d1,104584.11,f0,g1,h0,15126.32,j1
