C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,label
3278606050.0,28861.200000000183,c3,3.5,1710.0,2212.0,2.0,h5,1400.0,310.0,2013.0,0.0,98126.0,47.5459,-122.368,1580.0,2212.0,r0,s0,t2,362500.0
5104510370.0,14256.0,c3,2.5,1690.0,4988.0,2.0,h5,1690.0,0.0,2002.0,0.0,98038.0,47.3561,-122.015,1830.0,4733.0,r0,s0,t2,297000.0
2149800278.0,14342.40000000014,c6,5.0,2732.0,7655.0,2.0,h5,2732.0,0.0,2009.0,0.0,98002.0,47.3045,-122.211,3078.0,69993.0,r0,s0,t2,343000.0
3528000310.0,31107.600000000093,c5,2.5,4310.0,28008.0,2.0,h8,4310.0,0.0,1988.0,0.0,98053.0,47.6662,-122.056,3170.0,28559.0,r0,s0,t2,1130000.0
1130000005.0,6393.600000000093,c3,2.25,3170.0,5000.0,2.0,h8,2230.0,940.0,1975.0,0.0,98102.0,47.6349,-122.318,3170.0,5400.0,r0,s0,t4,1600000.0
4389201095.0,32317.200000000183,c5,3.75,5020.0,8694.0,2.0,h10,3970.0,1050.0,2007.0,0.0,98004.0,47.6146,-122.213,4190.0,11275.0,r0,s1,t2,3650000.0
269000950.0,7689.600000000093,c3,4.0,2550.0,3900.0,2.0,h6,2050.0,500.0,1940.0,2003.0,98199.0,47.6415,-122.392,2340.0,6400.0,r0,s2,t2,990000.0
8691330500.0,19702.800000000047,c4,2.5,3090.0,12511.0,2.0,h8,3090.0,0.0,1998.0,0.0,98075.0,47.5932,-121.983,3100.0,10882.0,r0,s0,t3,780000.0
4083306616.0,25750.800000000047,c2,1.5,960.0,1000.0,2.0,h6,920.0,40.0,2008.0,0.0,98103.0,47.6489,-122.335,1200.0,1297.0,r0,s0,t2,450000.0
5694000768.0,12355.200000000186,c3,2.25,1700.0,1481.0,3.0,h6,1700.0,0.0,2002.0,0.0,98103.0,47.6598,-122.349,1560.0,1350.0,r0,s0,t2,550000.0
7796100050.0,7689.600000000093,c4,1.75,2600.0,41041.0,1.5,h6,2600.0,0.0,1965.0,0.0,98033.0,47.6634,-122.172,2750.0,37318.0,r0,s0,t3,1017000.0
8078350090.0,28774.800000000047,c3,2.5,2040.0,7503.0,2.0,h6,2040.0,0.0,1987.0,0.0,98029.0,47.5718,-122.021,2170.0,7503.0,r0,s0,t2,619000.0
3579000370.0,27824.40000000014,c3,2.25,1830.0,7943.0,2.0,h6,1830.0,0.0,1985.0,0.0,98028.0,47.7466,-122.249,2100.0,8070.0,r0,s0,t2,448500.0
3560800040.0,15469.200000000186,c2,1.75,960.0,6200.0,1.0,h5,960.0,0.0,1946.0,0.0,98136.0,47.5551,-122.396,1000.0,6000.0,r0,s0,t3,400000.0
2223059052.0,2332.8000000000466,c4,2.0,1530.0,6375.0,2.0,h5,1530.0,0.0,1942.0,1983.0,98058.0,47.4692,-122.162,1500.0,8712.0,r0,s0,t2,231000.0
7519000170.0,7084.800000000047,c3,2.5,1300.0,5150.0,1.5,h5,1300.0,0.0,1920.0,0.0,98117.0,47.6838,-122.362,1400.0,4017.0,r0,s0,t3,690000.0
1370800225.0,27651.600000000093,c4,3.25,3840.0,6214.0,1.5,h8,2590.0,1250.0,1939.0,0.0,98199.0,47.6388,-122.406,3280.0,5915.0,r0,s3,t3,2152500.0
8691350200.0,30243.600000000093,c4,2.5,3840.0,12151.0,2.0,h8,3840.0,0.0,1998.0,0.0,98075.0,47.5953,-121.986,3560.0,11044.0,r0,s0,t2,884250.0
2313900510.0,15469.200000000186,c3,1.75,1330.0,5000.0,2.0,h5,1210.0,120.0,1909.0,0.0,98116.0,47.5724,-122.384,1500.0,4000.0,r0,s0,t3,532500.0
9358000550.0,18493.200000000183,c3,3.5,1900.0,2133.0,2.0,h6,1520.0,380.0,2009.0,0.0,98126.0,47.5675,-122.369,1530.0,3264.0,r0,s0,t2,420000.0
2826049282.0,3715.200000000186,c3,2.5,1930.0,7214.0,2.0,h6,1930.0,0.0,2005.0,0.0,98125.0,47.7191,-122.309,1930.0,7266.0,r0,s0,t2,530000.0
3791400250.0,30934.800000000047,c3,2.5,2480.0,6180.0,2.0,h7,2480.0,0.0,1999.0,0.0,98031.0,47.4044,-122.208,2870.0,6180.0,r0,s0,t2,420000.0
9578200030.0,7516.800000000047,c3,2.0,2440.0,13250.0,1.0,h6,1440.0,1000.0,1977.0,0.0,98030.0,47.375,-122.227,2400.0,10650.0,r0,s0,t3,312000.0
3205400150.0,3974.40000000014,c3,1.5,1450.0,7375.0,1.0,h5,1010.0,440.0,1968.0,0.0,98034.0,47.7212,-122.179,1350.0,7440.0,r0,s0,t2,402000.0
3276930270.0,30934.800000000047,c4,2.5,2910.0,35679.0,2.0,h7,2910.0,0.0,1987.0,0.0,98075.0,47.5859,-121.991,2720.0,36728.0,r0,s0,t3,817500.0
3905081070.0,1641.6000000000931,c4,2.5,1900.0,5790.0,2.0,h6,1900.0,0.0,1994.0,0.0,98029.0,47.5691,-121.996,2030.0,5790.0,r0,s0,t2,535800.0
1423069077.0,11750.40000000014,c2,1.75,2870.0,102366.0,2.0,h6,1770.0,1100.0,1994.0,0.0,98027.0,47.4847,-122.0,2960.0,108900.0,r0,s2,t3,570000.0
5700000120.0,6998.40000000014,c4,1.0,3390.0,4500.0,1.5,h6,2190.0,1200.0,1924.0,2014.0,98144.0,47.5824,-122.293,2030.0,4872.0,r0,s0,t2,780000.0
3521049048.0,8726.40000000014,c3,2.5,3430.0,48993.0,2.0,h7,3430.0,0.0,2001.0,0.0,98001.0,47.2609,-122.27,2460.0,36256.0,r0,s0,t2,515000.0
2607760680.0,30157.200000000183,c3,2.5,2040.0,9622.0,2.0,h6,2040.0,0.0,1995.0,0.0,98045.0,47.4833,-121.8,2390.0,9868.0,r0,s0,t2,490000.0
2921049079.0,1036.8000000000466,c2,1.75,1250.0,34395.0,1.0,h5,1250.0,0.0,1950.0,0.0,98003.0,47.2802,-122.316,1910.0,26042.0,r0,s0,t3,299000.0
6874200960.0,26010.0,c2,1.0,860.0,5265.0,1.0,h4,860.0,0.0,1931.0,0.0,98178.0,47.5048,-122.272,1650.0,8775.0,r0,s0,t2,170000.0
1250200595.0,7171.200000000186,c4,2.5,1450.0,3600.0,1.5,h5,1250.0,200.0,1902.0,0.0,98144.0,47.5985,-122.298,1680.0,3600.0,r0,s0,t2,431000.0
2473370870.0,30157.200000000183,c4,2.25,3490.0,8400.0,1.5,h6,3490.0,0.0,1976.0,0.0,98058.0,47.4513,-122.128,2320.0,8723.0,r0,s0,t3,449950.0
2313900560.0,9936.0,c3,2.0,1830.0,3500.0,1.5,h5,1290.0,540.0,1909.0,0.0,98116.0,47.573,-122.383,1530.0,4000.0,r0,s0,t4,554000.0
2397101606.0,19011.600000000093,c6,4.75,5540.0,7200.0,2.5,h9,3950.0,1590.0,1909.0,0.0,98119.0,47.6361,-122.366,2930.0,7200.0,r0,s2,t3,2630000.0
1822059073.0,29984.40000000014,c3,1.0,1380.0,12000.0,1.0,h5,1380.0,0.0,1963.0,0.0,98031.0,47.3997,-122.215,1890.0,22001.0,r0,s0,t2,300000.0
9345400350.0,6652.800000000047,c2,2.5,2600.0,5000.0,1.0,h6,1300.0,1300.0,1926.0,0.0,98126.0,47.5806,-122.379,2260.0,5000.0,r0,s0,t4,665000.0
1327600190.0,29638.800000000047,c4,2.5,2413.0,5701.0,2.0,h6,2413.0,0.0,2014.0,0.0,98042.0,47.3731,-122.159,2380.0,5725.0,r0,s0,t2,454950.0
9264901490.0,31194.0,c4,2.25,3220.0,7889.0,2.0,h6,3220.0,0.0,1978.0,0.0,98023.0,47.3112,-122.339,2120.0,7651.0,r0,s0,t2,335000.0
1438000430.0,13564.800000000048,c4,2.5,2350.0,3760.0,2.0,h6,2350.0,0.0,2014.0,0.0,98059.0,47.4786,-122.123,2590.0,4136.0,r0,s0,t2,459995.0
6899990230.0,5184.0,c2,2.5,2510.0,14878.0,2.0,h8,2510.0,0.0,1990.0,0.0,98011.0,47.7525,-122.205,3080.0,13594.0,r0,s0,t2,600000.0
2138700345.0,9331.200000000186,c4,2.5,2430.0,6325.0,2.0,h6,2020.0,410.0,1919.0,0.0,98109.0,47.6413,-122.354,2340.0,4375.0,r0,s0,t3,990000.0
2460900020.0,7689.600000000093,c3,1.0,1560.0,3960.0,1.5,h5,1560.0,0.0,1907.0,0.0,98144.0,47.5936,-122.301,1280.0,3960.0,r0,s0,t3,595000.0
5366200205.0,2764.8000000000466,c3,2.5,1350.0,3068.0,2.0,h5,1350.0,0.0,1991.0,0.0,98122.0,47.6099,-122.293,1900.0,4000.0,r0,s0,t2,613000.0
8732131090.0,31194.0,c4,2.5,2160.0,7725.0,1.0,h6,1460.0,700.0,1978.0,0.0,98023.0,47.3078,-122.378,2060.0,8250.0,r0,s0,t3,295000.0
1326059085.0,6912.0,c3,2.25,2080.0,111513.0,1.5,h6,1680.0,400.0,1977.0,0.0,98072.0,47.7403,-122.112,2440.0,107157.0,r0,s0,t2,450000.0
6132600315.0,10108.800000000048,c1,1.0,1090.0,5250.0,1.0,h4,980.0,110.0,1927.0,0.0,98117.0,47.6999,-122.391,2160.0,5250.0,r0,s0,t2,375000.0
8100000110.0,20566.800000000047,c3,1.75,1350.0,7588.0,1.0,h5,1350.0,0.0,1993.0,0.0,98010.0,47.3123,-122.023,1470.0,7341.0,r0,s0,t2,241250.0
8964800975.0,7776.0,c4,2.75,3190.0,14904.0,1.0,h7,1940.0,1250.0,1949.0,1992.0,98004.0,47.6178,-122.214,2600.0,11195.0,r0,s3,t3,1650000.0
225039177.0,19011.600000000093,c4,2.5,2180.0,3893.0,2.0,h6,2180.0,0.0,1999.0,0.0,98117.0,47.6886,-122.388,1710.0,4550.0,r0,s0,t2,726500.0
9276200455.0,17542.800000000047,c4,2.0,2270.0,5760.0,2.0,h6,2270.0,0.0,1909.0,0.0,98116.0,47.5809,-122.39,1420.0,5760.0,r0,s0,t3,724950.0
5162100660.0,10022.40000000014,c4,2.5,2520.0,7205.0,2.0,h6,2520.0,0.0,1987.0,0.0,98003.0,47.343,-122.316,2350.0,7632.0,r0,s0,t2,335000.0
1454600256.0,14169.600000000091,c5,2.5,2570.0,9600.0,1.0,h6,1620.0,950.0,1956.0,0.0,98125.0,47.7216,-122.282,2680.0,9900.0,r0,s2,t2,710000.0
1828000620.0,5184.0,c3,1.75,1110.0,9012.0,1.0,h5,1110.0,0.0,1966.0,0.0,98052.0,47.6563,-122.131,1800.0,8679.0,r0,s0,t3,452000.0
6699300210.0,15382.800000000048,c4,2.5,2620.0,5457.0,2.0,h6,2620.0,0.0,2003.0,0.0,98001.0,47.3148,-122.27,2740.0,5816.0,r0,s0,t2,321500.0
1545806980.0,5097.600000000093,c3,1.75,1410.0,8100.0,2.0,h5,1410.0,0.0,1985.0,0.0,98038.0,47.3617,-122.046,1560.0,8100.0,r0,s0,t2,263000.0
3031200205.0,7171.200000000186,c5,2.75,2060.0,8906.0,1.0,h5,1220.0,840.0,1978.0,0.0,98118.0,47.5358,-122.289,1840.0,8906.0,r0,s0,t3,415000.0
7428000120.0,19184.40000000014,c3,2.25,1540.0,5449.0,1.0,h5,1180.0,360.0,1989.0,0.0,98023.0,47.29,-122.358,1460.0,6740.0,r0,s0,t1,176000.0
4024100120.0,4665.600000000093,c3,1.0,1110.0,8593.0,1.0,h5,1110.0,0.0,1979.0,0.0,98155.0,47.7595,-122.309,1780.0,8593.0,r0,s0,t2,299900.0
3840700653.0,19357.200000000183,c4,2.75,2080.0,9600.0,1.0,h6,1240.0,840.0,1979.0,0.0,98034.0,47.7149,-122.235,1880.0,9525.0,r0,s0,t2,436000.0
1962200037.0,0.0,c3,2.25,1750.0,1572.0,2.5,h7,1470.0,280.0,2005.0,0.0,98102.0,47.6498,-122.321,2410.0,3050.0,r0,s0,t2,626000.0
646910150.0,28342.800000000047,c3,2.5,1770.0,3451.0,2.0,h5,1770.0,0.0,2004.0,0.0,98055.0,47.4325,-122.197,1490.0,2138.0,r0,s0,t2,183750.0
6788201781.0,2937.600000000093,c4,2.0,2660.0,3900.0,1.5,h5,1480.0,1180.0,1923.0,0.0,98112.0,47.6398,-122.306,2350.0,3900.0,r0,s0,t3,886000.0
8650700090.0,8899.200000000186,c4,2.75,3950.0,12840.0,2.0,h6,3950.0,0.0,1960.0,0.0,98040.0,47.5489,-122.219,2350.0,12507.0,r0,s0,t4,1052500.0
1778360150.0,4233.600000000093,c7,5.5,6630.0,13782.0,2.0,h8,4930.0,1700.0,2004.0,0.0,98006.0,47.5399,-122.118,4470.0,8639.0,r0,s0,t2,1240000.0
6206100075.0,32403.600000000093,c4,1.75,1980.0,10800.0,1.0,h6,1320.0,660.0,1953.0,0.0,98005.0,47.5899,-122.173,2310.0,10800.0,r0,s0,t3,700000.0
3692900010.0,15469.200000000186,c2,1.0,930.0,3150.0,1.0,h4,930.0,0.0,1918.0,0.0,98115.0,47.6783,-122.298,1900.0,5000.0,r0,s0,t4,445000.0
1310500550.0,20048.40000000014,c4,2.25,2320.0,8760.0,1.0,h6,1160.0,1160.0,1966.0,0.0,98032.0,47.3627,-122.285,1970.0,8690.0,r0,s0,t3,248000.0
1854900430.0,30675.600000000093,c4,2.5,2990.0,5400.0,2.0,h6,2990.0,0.0,2005.0,0.0,98074.0,47.6122,-122.009,2890.0,6538.0,r0,s0,t2,675000.0
5101403915.0,29034.0,c2,1.0,1290.0,5376.0,1.0,h4,1290.0,0.0,1945.0,0.0,98115.0,47.6966,-122.315,1180.0,5376.0,r0,s0,t2,970000.0
1342300265.0,13132.800000000048,c4,3.25,2470.0,4760.0,1.5,h7,1890.0,580.0,1906.0,0.0,98112.0,47.6331,-122.31,2470.0,4760.0,r0,s0,t4,1325000.0
7954300620.0,29898.0,c4,2.5,2450.0,5079.0,2.0,h7,2450.0,0.0,2001.0,0.0,98056.0,47.5214,-122.191,2690.0,6675.0,r0,s0,t2,555000.0
4388000120.0,30762.0,c4,2.25,2190.0,6906.0,1.0,h5,1040.0,1150.0,1977.0,0.0,98023.0,47.319,-122.373,1250.0,6440.0,r0,s0,t3,289950.0
293810190.0,16074.0,c4,2.5,2400.0,6811.0,2.0,h6,2400.0,0.0,2007.0,0.0,98059.0,47.4959,-122.15,2710.0,5314.0,r0,s0,t2,456500.0
8832900120.0,20221.200000000183,c3,1.75,2300.0,12682.0,1.0,h6,2300.0,0.0,1955.0,0.0,98028.0,47.7588,-122.27,2720.0,14643.0,r0,s2,t2,600000.0
1796381120.0,7516.800000000047,c3,2.0,1090.0,7350.0,1.0,h5,1090.0,0.0,1990.0,0.0,98042.0,47.3687,-122.085,1490.0,7741.0,r0,s0,t3,219000.0
8946750030.0,19875.600000000093,c3,2.25,1422.0,3677.0,2.0,h5,1422.0,0.0,2012.0,0.0,98092.0,47.3204,-122.178,1677.0,3677.0,r0,s0,t2,245000.0
913000315.0,2937.600000000093,c6,4.5,3902.0,3880.0,3.0,h7,2782.0,1120.0,1977.0,0.0,98116.0,47.5837,-122.399,1100.0,3870.0,r0,s4,t3,1300000.0
8019200925.0,31280.40000000014,c5,1.75,1850.0,14800.0,1.5,h4,1760.0,90.0,1937.0,0.0,98168.0,47.4935,-122.321,1250.0,14800.0,r0,s0,t2,315000.0
3426059070.0,11232.0,c3,1.75,2910.0,37461.0,1.0,h5,1530.0,1380.0,1967.0,0.0,98052.0,47.7015,-122.164,2520.0,18295.0,r0,s0,t3,570000.0
6151800225.0,29552.40000000014,c3,1.75,1850.0,26445.0,1.0,h5,1850.0,0.0,1962.0,1977.0,98010.0,47.3412,-122.051,2110.0,23280.0,r0,s0,t3,475000.0
7714000070.0,24109.200000000183,c4,2.5,2790.0,4650.0,2.0,h6,2790.0,0.0,2004.0,0.0,98038.0,47.3556,-122.026,2820.0,4650.0,r0,s0,t2,378000.0
4302700445.0,12441.600000000091,c4,1.75,1670.0,9472.0,1.0,h5,1100.0,570.0,1960.0,0.0,98106.0,47.5299,-122.357,1080.0,5195.0,r0,s0,t2,335000.0
88000591.0,29984.40000000014,c3,1.0,1000.0,9450.0,1.0,h4,1000.0,0.0,1962.0,0.0,98055.0,47.4562,-122.193,1300.0,13500.0,r0,s0,t2,212000.0
1982201465.0,17542.800000000047,c4,1.75,1880.0,4175.0,1.5,h5,1090.0,790.0,1944.0,0.0,98107.0,47.6646,-122.364,1700.0,3758.0,r0,s0,t2,475999.0
726049184.0,6912.0,c2,1.0,820.0,6366.0,1.0,h4,820.0,0.0,1952.0,0.0,98133.0,47.7512,-122.34,1580.0,10169.0,r0,s0,t4,294000.0
3541600450.0,16074.0,c4,1.75,2090.0,12750.0,1.0,h6,1360.0,730.0,1967.0,0.0,98166.0,47.4792,-122.357,2040.0,12300.0,r0,s0,t2,290000.0
1630700276.0,21430.800000000047,c2,1.5,1370.0,159865.0,1.0,h5,1370.0,0.0,1960.0,0.0,98072.0,47.7592,-122.092,1370.0,16217.0,r0,s0,t2,385000.0
3416600185.0,16246.800000000048,c3,1.75,1480.0,7000.0,1.0,h6,1480.0,0.0,1963.0,0.0,98122.0,47.6018,-122.291,1850.0,4000.0,r0,s2,t2,685000.0
1794501415.0,2246.40000000014,c3,2.0,2520.0,5400.0,1.5,h6,1410.0,1110.0,1906.0,0.0,98119.0,47.6365,-122.361,1960.0,5400.0,r0,s0,t3,840500.0
9376301591.0,29984.40000000014,c3,1.75,1570.0,2600.0,1.5,h6,1570.0,0.0,1931.0,0.0,98117.0,47.6867,-122.37,1490.0,4000.0,r0,s0,t3,580000.0
2488200459.0,259.20000000018626,c2,3.0,1410.0,1240.0,2.0,h6,1140.0,270.0,2006.0,0.0,98136.0,47.5221,-122.39,1410.0,1273.0,r0,s0,t2,405000.0
3438503014.0,14774.40000000014,c2,1.0,870.0,7020.0,1.0,h4,570.0,300.0,1942.0,0.0,98106.0,47.5404,-122.352,1730.0,7020.0,r0,s0,t3,230000.0
3905030480.0,3974.40000000014,c4,2.25,1990.0,5948.0,2.0,h6,1990.0,0.0,1991.0,0.0,98029.0,47.5712,-121.995,2150.0,6459.0,r0,s0,t2,536000.0
6700400140.0,27651.600000000093,c3,2.5,1550.0,8134.0,2.0,h5,1550.0,0.0,1991.0,0.0,98031.0,47.404,-122.191,1550.0,8134.0,r0,s0,t2,268000.0
4046600820.0,25750.800000000047,c3,1.75,2190.0,17550.0,1.0,h5,2190.0,0.0,1989.0,0.0,98014.0,47.6984,-121.912,1700.0,17550.0,r0,s0,t2,375000.0
6669240230.0,27565.200000000183,c3,2.5,2588.0,5702.0,2.0,h6,2588.0,0.0,2008.0,0.0,98042.0,47.3453,-122.151,2403.0,5703.0,r0,s0,t2,306000.0
7575700015.0,5961.600000000093,c3,2.75,2220.0,4000.0,2.0,h6,1700.0,520.0,1914.0,2000.0,98122.0,47.617,-122.291,1800.0,4000.0,r0,s0,t2,800000.0
3630020380.0,16333.200000000186,c3,2.5,1470.0,1779.0,2.0,h6,1160.0,310.0,2005.0,0.0,98029.0,47.5472,-121.998,1470.0,1576.0,r0,s0,t2,379770.0
1437910090.0,23418.0,c4,2.5,2410.0,6440.0,1.0,h6,1550.0,860.0,1974.0,0.0,98034.0,47.7153,-122.191,2330.0,6938.0,r0,s0,t2,520000.0
9545260100.0,4665.600000000093,c4,2.5,3000.0,10392.0,2.0,h7,3000.0,0.0,1995.0,0.0,98027.0,47.535,-122.049,3140.0,9213.0,r0,s0,t2,740000.0
123039336.0,19011.600000000093,c1,1.0,620.0,8261.0,1.0,h3,620.0,0.0,1939.0,0.0,98106.0,47.5138,-122.364,1180.0,8244.0,r0,s0,t2,244900.0
2493200195.0,0.0,c3,1.75,2360.0,7291.0,1.0,h6,1360.0,1000.0,1948.0,0.0,98136.0,47.5274,-122.384,1860.0,5499.0,r0,s0,t3,615000.0
1328340120.0,24454.800000000047,c3,2.25,1530.0,7906.0,1.0,h5,1150.0,380.0,1980.0,0.0,98058.0,47.4418,-122.136,1460.0,7875.0,r0,s0,t2,315000.0
7686202580.0,24800.40000000014,c3,1.0,1270.0,7500.0,1.0,h4,1270.0,0.0,1954.0,0.0,98198.0,47.4214,-122.316,1250.0,8000.0,r0,s0,t2,196900.0
7885800740.0,25232.40000000014,c4,2.5,2350.0,5835.0,2.0,h6,2350.0,0.0,2003.0,0.0,98042.0,47.3494,-122.153,3010.0,5772.0,r0,s0,t2,270000.0
2326300010.0,1555.2000000001865,c2,1.0,1150.0,4000.0,1.0,h5,1150.0,0.0,1947.0,0.0,98199.0,47.6575,-122.394,1150.0,4288.0,r0,s0,t2,376000.0
2768301715.0,27046.800000000047,c4,3.0,2020.0,4300.0,1.5,h4,2020.0,0.0,1900.0,0.0,98107.0,47.6653,-122.372,1290.0,3440.0,r0,s0,t2,565000.0
2423039122.0,6652.800000000047,c4,1.0,1900.0,9000.0,1.0,h5,1290.0,610.0,1948.0,0.0,98166.0,47.4629,-122.361,1950.0,10800.0,r0,s0,t3,327000.0
2143700830.0,27133.200000000183,c4,2.5,2100.0,19680.0,1.5,h4,2100.0,0.0,1914.0,0.0,98055.0,47.4787,-122.23,1340.0,12300.0,r0,s0,t2,370000.0
7696600240.0,15033.600000000091,c3,1.5,1280.0,7742.0,1.0,h5,1280.0,0.0,1973.0,0.0,98001.0,47.3323,-122.276,1566.0,7696.0,r0,s0,t2,165000.0
5076900010.0,950.4000000001396,c3,1.75,1690.0,8190.0,1.0,h6,1690.0,0.0,1958.0,0.0,98005.0,47.5857,-122.172,1840.0,8705.0,r0,s0,t3,530000.0
2459500210.0,432.0,c3,2.25,1630.0,12295.0,2.0,h5,1630.0,0.0,1985.0,0.0,98058.0,47.4279,-122.161,1730.0,9948.0,r0,s0,t3,339950.0
6619900120.0,19011.600000000093,c5,3.5,3860.0,9600.0,1.0,h6,2660.0,1200.0,1973.0,0.0,98034.0,47.7139,-122.223,2440.0,9600.0,r0,s3,t3,670000.0
7146400040.0,27133.200000000183,c5,3.25,3800.0,15500.0,1.0,h5,2490.0,1310.0,1965.0,0.0,98032.0,47.3862,-122.28,2000.0,13980.0,r0,s0,t2,380000.0
6204420180.0,2764.8000000000466,c3,2.25,1870.0,9000.0,1.0,h5,1440.0,430.0,1978.0,0.0,98011.0,47.7373,-122.198,1870.0,8640.0,r0,s0,t2,425000.0
4263200030.0,18752.40000000014,c3,1.0,1280.0,6726.0,1.0,h4,1280.0,0.0,1958.0,0.0,98144.0,47.5724,-122.301,1630.0,5000.0,r0,s0,t2,299500.0
7785000130.0,28688.40000000014,c4,1.75,2390.0,17717.0,1.0,h6,2390.0,0.0,1964.0,0.0,98040.0,47.5755,-122.218,2390.0,10730.0,r0,s0,t3,926250.0
4039000050.0,6307.200000000186,c3,1.75,1510.0,8250.0,1.0,h6,1510.0,0.0,1962.0,0.0,98008.0,47.6183,-122.113,1770.0,8250.0,r0,s0,t3,516130.0
5452800645.0,12355.200000000186,c4,2.5,2260.0,13600.0,1.0,h6,1770.0,490.0,1974.0,0.0,98040.0,47.5436,-122.233,2630.0,13995.0,r0,s0,t3,865000.0
1525059198.0,1641.6000000000931,c3,2.25,2760.0,40946.0,2.0,h8,2760.0,0.0,1978.0,0.0,98005.0,47.6501,-122.164,3030.0,42253.0,r0,s0,t4,1185000.0
1526069135.0,19270.800000000047,c4,4.0,6050.0,84942.0,2.5,h7,4150.0,1900.0,2009.0,0.0,98077.0,47.7466,-122.029,2700.0,199504.0,r0,s2,t2,930000.0
4364700805.0,14342.40000000014,c1,1.0,580.0,7200.0,1.0,h4,580.0,0.0,2000.0,0.0,98126.0,47.5249,-122.373,1360.0,7560.0,r0,s0,t2,315000.0
5220300140.0,10713.600000000091,c2,1.0,810.0,7440.0,1.0,h4,810.0,0.0,1948.0,0.0,98133.0,47.7346,-122.352,830.0,7500.0,r0,s0,t4,408000.0
6145601819.0,11491.200000000186,c2,2.0,800.0,5765.0,1.0,h4,800.0,0.0,1936.0,0.0,98133.0,47.7024,-122.346,1160.0,3844.0,r0,s0,t3,278750.0
4345000510.0,14342.40000000014,c3,2.5,1800.0,8518.0,2.0,h5,1800.0,0.0,1996.0,0.0,98030.0,47.3643,-122.185,1770.0,7570.0,r0,s0,t2,180500.0
2460600040.0,3888.0,c3,1.5,1220.0,7300.0,1.0,h5,1220.0,0.0,1973.0,0.0,98001.0,47.3341,-122.279,1260.0,7347.0,r0,s0,t2,175000.0
7663700792.0,7171.200000000186,c2,1.0,1060.0,6100.0,1.0,h4,1060.0,0.0,1951.0,0.0,98125.0,47.7317,-122.296,1550.0,9150.0,r0,s0,t2,228000.0
8944460170.0,16246.800000000048,c4,2.5,2689.0,5724.0,2.0,h7,2689.0,0.0,2006.0,0.0,98030.0,47.3799,-122.184,2665.0,5700.0,r0,s0,t2,368000.0
5029000120.0,29379.600000000093,c3,2.25,1940.0,8312.0,1.0,h5,1220.0,720.0,1963.0,0.0,98166.0,47.4556,-122.346,2060.0,9503.0,r0,s1,t3,450000.0
7149410060.0,9504.0,c3,1.5,1250.0,7200.0,1.0,h5,1250.0,0.0,1978.0,0.0,98032.0,47.3678,-122.282,1250.0,7560.0,r0,s0,t3,165000.0
511700170.0,31798.800000000047,c4,2.25,1780.0,10416.0,1.0,h5,1060.0,720.0,1963.0,0.0,98055.0,47.4414,-122.189,1780.0,9975.0,r0,s0,t4,350000.0
6093000065.0,1468.8000000000466,c3,1.75,2200.0,7706.0,2.0,h5,2200.0,0.0,1908.0,1988.0,98198.0,47.3878,-122.326,1170.0,70973.0,r0,s2,t2,485000.0
2492200335.0,30762.0,c4,3.25,1560.0,4080.0,1.0,h5,1560.0,0.0,1916.0,0.0,98126.0,47.5347,-122.38,1370.0,4080.0,r0,s0,t2,901000.0
9550204450.0,19962.0,c3,1.5,1890.0,4400.0,1.5,h5,1890.0,0.0,1919.0,0.0,98105.0,47.6662,-122.326,1620.0,4080.0,r0,s0,t4,651000.0
8682261190.0,22035.600000000093,c2,1.75,1680.0,4500.0,1.0,h6,1680.0,0.0,2004.0,0.0,98053.0,47.7132,-122.032,1670.0,4500.0,r0,s0,t2,550285.0
4233400490.0,9504.0,c3,2.5,1680.0,10300.0,2.0,h5,1680.0,0.0,1994.0,0.0,98010.0,47.314,-122.001,1680.0,9849.0,r0,s0,t3,262000.0
424069271.0,15120.0,c7,3.75,5100.0,21802.0,2.0,h8,3640.0,1460.0,2001.0,0.0,98075.0,47.595,-122.04,3350.0,10005.0,r0,s0,t2,936000.0
375000230.0,4752.0,c3,2.0,1660.0,3729.0,1.0,h5,970.0,690.0,1922.0,0.0,98116.0,47.5741,-122.414,1560.0,3729.0,r0,s0,t4,638000.0
7974700122.0,3369.600000000093,c3,1.75,1820.0,5500.0,1.0,h6,1620.0,200.0,1957.0,0.0,98115.0,47.6737,-122.283,2330.0,6050.0,r0,s0,t3,659500.0
8682280340.0,31366.800000000047,c2,1.75,1440.0,6265.0,1.0,h6,1440.0,0.0,2005.0,0.0,98053.0,47.7028,-122.013,1810.0,5209.0,r0,s0,t2,490000.0
333100209.0,27651.600000000093,c3,1.75,2330.0,16300.0,2.0,h7,2330.0,0.0,1964.0,0.0,98034.0,47.7037,-122.24,2330.0,16300.0,r0,s0,t2,690000.0
9136103130.0,32403.600000000093,c2,1.5,1090.0,4013.0,1.5,h5,1090.0,0.0,1900.0,0.0,98103.0,47.6652,-122.338,1390.0,4013.0,r0,s0,t2,685000.0
1604600790.0,24627.600000000093,c2,2.0,860.0,3000.0,1.0,h4,860.0,0.0,1906.0,0.0,98118.0,47.5633,-122.288,1290.0,3500.0,r0,s0,t2,316000.0
2524049257.0,12009.600000000091,c4,2.25,4250.0,16940.0,1.0,h7,2380.0,1870.0,1974.0,0.0,98040.0,47.5453,-122.234,3460.0,17693.0,r0,s2,t3,1530000.0
