GLCM_pan,Mean_Green,Mean_Red,Mean_NIR,SD_pan,class
135.4375,234.9473684,108.5263158,570.6842105,19.24171945,n
120.8625,688.4,533.4,706.4,45.00044444,n
144.2600897,240.4642857,135.0714286,381.8214286,18.58443912,n
117.7882448,215.8076923,96.73076923,620.0128205,29.16878268,n
145.2375,226.0,101.0,593.0,31.74523586,n
108.2395833,214.3333333,99.0,662.6666667,12.44208807,n
117.9685039,215.8055556,98.73611111,679.5972222,23.27263517,n
135.52,206.9268293,94.75609756,497.3902439,25.93592526,n
142.8495146,212.2307692,98.38461538,595.6923077,34.98757176,n
137.3057143,237.8636364,127.8636364,419.7727273,24.7691824,n
116.4235905,203.9176471,88.68235294,531.4470588,31.05805258,n
135.5,225.028169,106.2535211,551.5070423,33.19952247,n
137.6,259.75,128.125,692.5,20.3039405,n
121.5173611,230.5416667,103.0416667,768.125,28.70144518,n
121.3910926,304.7362637,199.3956044,435.0989011,24.20905808,n
98.69485294,254.6470588,113.3529412,843.3529412,23.9582971,n
144.0165563,220.4210526,102.5789474,491.9473684,16.16552194,n
133.4284116,190.5714286,87.375,586.0535714,21.82698082,n
133.195302,231.657754,120.7860963,452.0374332,29.64815649,n
132.8510949,208.5116279,99.30232558,497.4883721,37.14731756,n
134.5162162,191.5142857,80.97142857,387.6,24.11968457,n
122.4881075,222.4590164,99.60655738,650.4262295,27.4687871,n
120.5184382,262.3793103,120.1034483,914.7931034,38.86801962,n
124.6368821,203.1818182,89.93939394,460.1515152,16.371603,n
114.7695313,202.0625,88.6875,492.75,18.68561863,n
130.3715278,203.0,84.88888889,402.8333333,32.19467213,n
138.2560386,203.0769231,90.46153846,431.3076923,20.16529328,n
129.1520522,190.0149254,82.62686567,450.0597015,22.46211632,n
138.7614679,214.2195122,94.04878049,482.3414634,29.17146585,n
105.1534091,200.1818182,95.81818182,503.1818182,26.88789091,n
142.702381,221.1818182,93.0,538.3636364,11.57797853,n
129.0906298,233.2764228,117.7723577,528.6910569,34.51366502,n
128.123943,178.460076,74.34980989,270.243346,15.54335977,n
122.885,209.16,91.68,532.68,34.47141424,n
135.7748344,572.2105263,397.6315789,430.3157895,77.77579824,n
130.1939776,214.0222222,95.54444444,450.1,20.98507406,n
119.7309665,214.83125,100.85,535.84375,29.33020787,n
138.9210111,200.6554622,85.97478992,391.5630252,24.97725821,n
123.7762238,203.5555556,90.08080808,378.6161616,18.24182578,n
125.6677116,236.6,133.325,372.55,20.1474409,n
124.8466363,211.9045455,94.69090909,516.0909091,48.02140083,n
112.25,686.0,528.3333333,703.6666667,43.77467558,n
126.3534627,225.4580153,106.3053435,667.110687,34.28211469,n
107.1458333,243.0,111.1666667,683.75,18.84070652,n
117.4703704,227.0588235,111.8235294,467.7647059,22.6423983,n
127.9108352,223.8214286,102.0535714,520.8035714,31.72650485,n
118.5355731,224.0,104.78125,686.40625,19.54232186,n
122.945993,330.8888889,215.9166667,472.3055556,25.85147213,n
125.3344191,207.2413793,88.96551724,405.2931034,23.10474134,n
127.6522843,229.16,101.12,677.08,19.67113622,n
119.9776453,502.5714286,519.0119048,796.452381,41.84194934,n
126.6035928,257.0943396,118.2264151,808.2264151,20.94523194,n
110.8530864,243.7058824,117.4117647,546.9215686,17.23012928,n
93.203125,364.0,235.0,490.0,101.566173,n
128.5872396,245.4375,112.4791667,634.1041667,21.88820038,n
139.172956,194.7,80.4,388.9,22.9085137,n
117.6705202,239.5846154,112.3692308,803.4769231,26.72451615,n
108.7135417,223.8333333,104.0,760.0833333,33.49709772,n
121.8303694,221.3913043,98.73913043,705.8478261,24.04981637,n
123.9339286,222.4285714,98.11428571,540.6,27.27821887,n
133.7246835,206.85,88.05,436.85,30.91763251,n
127.3901193,252.1441441,125.3423423,698.7387387,24.79701213,n
115.1363636,242.9090909,113.6363636,652.5454545,22.55828081,n
144.4461078,229.6666667,112.0,729.4761905,29.93106214,n
104.0,240.0,107.0,713.0,12.7230713,n
112.6846758,205.734375,91.40625,419.6875,23.89852816,n
145.5208333,216.0,98.5,691.0,23.32142553,n
130.7117747,169.526738,69.40106952,187.684492,8.875740842,n
129.7844311,193.4285714,84.80952381,469.4285714,9.036082871,n
125.828125,228.25,102.0,388.5,28.7967012,n
138.6986301,199.1304348,87.47826087,458.9130435,8.872548518,n
125.6645022,238.6551724,121.7586207,527.5172414,18.81962696,n
141.5590551,201.0,86.0,467.5,27.80034847,n
121.0555556,237.9302326,105.8837209,702.7209302,23.17070473,n
134.4732143,195.7857143,85.35714286,526.2857143,26.2663943,n
118.8855981,202.7037037,90.71296296,402.4537037,25.50996168,n
131.1393728,321.2777778,251.2777778,581.0185185,56.12939746,n
140.8051576,242.9545455,145.5909091,341.0,21.93623366,n
105.872549,220.7692308,101.7692308,686.5384615,27.06293345,n
115.4125,199.4,88.8,364.0,9.152048951,n
125.1496063,233.5,120.5,852.0,29.8652573,n
126.7428161,220.1590909,100.6363636,528.8863636,17.73535655,n
113.1388013,196.6,84.1,383.55,19.72124489,n
140.0763889,222.3333333,86.77777778,505.1111111,23.8534621,n
116.9648438,222.6875,96.4375,498.6875,29.65471874,n
139.1954023,211.5454545,99.54545455,516.9090909,31.41300462,n
129.1242515,193.3809524,83.04761905,486.6190476,24.01355437,n
139.8412698,228.5,105.0,594.75,23.3475775,n
112.2359307,241.7241379,122.4482759,565.9310345,29.10426539,n
125.1655629,215.8421053,97.94736842,620.1052632,20.96190979,n
115.953125,374.0,264.0,492.0,49.58515403,n
123.8948897,245.2592593,119.0648148,798.2685185,38.72662798,n
121.890625,253.4029126,148.0582524,427.7815534,19.06160049,n
113.9711538,231.1153846,104.7692308,670.8846154,32.24334251,n
132.55655,220.1428571,99.7012987,679.6233766,27.59505872,n
136.4581545,187.1864407,78.94915254,325.2542373,15.82615263,n
130.6868327,217.1320755,100.7358491,535.2075472,14.51952688,n
132.3780952,223.7878788,100.6515152,602.1818182,59.90491586,n
140.8341176,184.4814815,75.87037037,316.7037037,11.61459573,n
112.1698113,199.5,89.25,539.45,16.28273626,n
133.3368421,215.9166667,97.25,690.8333333,18.1880608,n
140.2632576,233.6969697,105.1818182,717.0909091,33.2643087,n
110.9453125,223.75,104.75,595.25,18.81986982,n
98.41964286,210.2857143,97.57142857,628.0,17.77983265,n
133.2839397,180.4027778,75.01388889,270.4583333,14.02070779,n
170.296875,242.0,109.0,789.0,11.75531795,n
139.7701729,218.6551724,100.1954023,475.183908,25.09363098,n
140.6388889,248.2777778,117.8888889,662.1111111,42.36612903,n
133.1147287,221.3580247,99.41975309,717.0864198,18.60481948,n
116.785473,228.9189189,106.7297297,684.972973,26.36480599,n
122.1673004,237.2121212,129.8181818,410.5151515,21.6319493,n
128.7814371,194.4761905,89.33333333,336.952381,10.89300676,n
114.5026486,260.6759259,154.7685185,440.4259259,8.67453742,n
129.7361111,391.3111111,340.3777778,749.2444444,31.35646113,n
132.2232143,214.0,97.85714286,570.2857143,23.26686354,n
134.6144578,208.1416667,92.79166667,448.6,29.44840002,n
130.7259615,239.8461538,131.0769231,529.3846154,40.26333437,n
134.7035928,308.9047619,208.0,374.8095238,11.03303635,n
132.1025,329.36,239.64,437.6,21.22262943,n
140.3920455,204.0,96.0,583.0,21.8594307,n
131.1027569,206.16,90.08,497.12,35.32627351,n
156.5868056,250.0,117.5,811.7777778,9.249624617,n
122.2761506,237.6,115.5333333,528.6,36.22976063,n
134.8294798,258.7272727,133.5909091,602.2272727,14.79725237,n
123.4726302,278.2340426,134.0212766,736.4468085,20.66688084,n
125.9451697,227.7916667,113.5625,476.0416667,16.21165347,n
115.7456897,252.4137931,110.4482759,741.5172414,25.28251782,n
112.6386913,243.1704545,113.2159091,586.4659091,28.25349892,n
137.8979058,238.125,112.5,696.0416667,34.39830018,n
139.7648903,209.975,91.2,512.05,42.51937794,n
133.6641975,213.0980392,95.03921569,600.0,24.14307603,n
118.6697039,234.75,109.6071429,658.8928571,15.75870346,n
149.2252252,250.952381,148.952381,379.0952381,27.95388168,n
145.46875,219.2,105.8,695.8,15.18025033,n
133.2045455,229.6363636,107.6363636,690.7272727,30.59114548,n
140.5219436,218.0125,100.175,564.575,30.84319212,n
125.1780105,196.1458333,85.58333333,470.3958333,28.15907658,n
131.2693498,239.8852459,116.9016393,685.1393443,20.81369638,n
140.8506944,205.1388889,90.25,472.6111111,22.2345799,n
112.9937304,203.525,94.0,410.5,22.57707632,n
116.0435835,214.1538462,94.19230769,571.1923077,26.54116176,n
135.4643206,188.0,83.10769231,332.1384615,18.9091506,n
121.4179466,232.4487179,112.4102564,496.7307692,19.69018752,n
130.8595989,175.0,81.36363636,241.8636364,13.45945856,n
127.7631064,218.2056075,101.0529595,524.6137072,37.32384102,n
125.0417124,292.3103448,187.3448276,429.7413793,9.577644402,n
124.89349,245.2721893,118.7130178,642.2189349,35.45374597,n
129.8872017,211.9310345,95.44827586,587.2068966,30.40992234,n
87.91071429,233.4285714,108.4285714,681.0,11.51042119,n
138.95625,209.6,96.2,508.4,11.68588893,n
111.9965035,215.5,96.05555556,567.6111111,30.30793605,n
120.9511401,230.6653386,116.7051793,486.0,38.46983194,n
110.3070652,241.7826087,112.3913043,581.4782609,27.14011812,n
138.90625,222.0,98.0,668.0,52.0,n
132.6962248,322.4206897,202.6551724,271.6344828,9.695065369,n
120.6338346,216.5865672,101.1641791,583.7776119,36.54154741,n
92.3125,256.0,146.0,319.0,22.9486383,n
122.7794136,245.8104449,113.7427466,741.7098646,30.8921869,n
122.9113924,203.0,91.0,517.0,26.06990602,n
115.6722689,182.0,77.13333333,309.6,23.03871138,n
120.5212766,228.060241,110.3493976,482.6385542,22.22844222,n
104.0278592,265.5348837,121.2325581,829.1627907,14.90020889,n
124.1565975,401.5047619,311.7,422.5761905,17.73964135,n
90.625,287.6666667,154.6666667,485.0,80.43838221,n
124.1114286,222.4772727,96.77272727,495.9772727,18.40836138,n
139.0744186,244.6666667,115.2592593,752.7407407,25.36066319,n
126.5185185,218.7692308,96.84615385,607.3589744,24.21463308,n
152.9125,234.6,100.8,821.2,34.40116277,n
143.5380228,191.6363636,87.15151515,415.7272727,25.08545542,n
118.5245232,214.6304348,95.89130435,549.8913043,38.46015295,n
127.4375,488.5,321.5,544.25,32.80243893,n
117.0073529,210.9705882,90.02941176,538.5,31.77075106,n
123.3024283,207.754386,120.6666667,436.0877193,18.28445596,w
142.2291667,238.1666667,113.1666667,917.5,12.53550513,n
122.1411869,232.3370787,119.6741573,506.3988764,28.58915447,n
109.2483444,220.9473684,101.9210526,716.5,23.0337131,n
133.451087,247.4347826,120.173913,572.3478261,20.49740636,n
133.1058201,367.7083333,269.8333333,432.375,15.97198067,n
130.6167665,173.625,69.625,199.25,10.62642454,n
126.2493017,243.1888889,115.9333333,657.7666667,20.39729164,n
153.859375,206.0,91.0,549.0,13.11249404,n
123.2828639,193.1851852,88.7037037,464.1666667,38.58807822,n
127.326087,177.4197531,77.82716049,276.4444444,21.62024149,n
137.0387454,231.5882353,114.8627451,462.8137255,29.82282199,n
131.4057971,212.2891986,96.77700348,505.0069686,30.53665335,n
129.2125984,185.25,75.25,288.25,11.52426109,n
134.9245283,213.0588235,91.94117647,380.4117647,31.23822962,n
116.2427419,206.1282051,93.30769231,450.6282051,17.33183501,n
128.6960227,197.4090909,93.0,522.7727273,25.5110169,n
105.6448864,242.8181818,112.1818182,762.0,35.86199443,n
108.3945313,254.625,117.6875,895.0,27.95979256,n
117.6423611,221.7777778,107.3888889,653.3333333,32.95619989,n
132.9495798,201.4,89.6,455.3333333,26.98509877,n
117.0351759,224.52,97.4,577.32,23.50101274,n
126.890625,312.5,187.0,181.6666667,17.60898603,n
117.8829517,249.472973,123.5675676,595.3378378,25.6182751,n
168.8375,252.0,122.0,580.0,17.84376642,n
125.5538182,249.4456763,122.3059867,762.3658537,26.45527906,n
124.8690037,242.0588235,122.8529412,499.0294118,23.64407722,n
110.5147059,222.0588235,100.5882353,692.4705882,27.38157894,n
124.4656992,330.9894737,201.4736842,346.0736842,40.38227855,n
119.3423423,227.5714286,106.7142857,717.8571429,28.6049803,n
130.4954722,231.9793814,129.6597938,251.0103093,41.60714394,n
98.3015873,229.125,92.625,665.625,12.43922727,n
139.9821429,195.3571429,100.0714286,476.9285714,13.41355543,n
111.7539063,207.375,92.125,650.875,19.39676197,n
107.5397727,219.9090909,89.63636364,562.2727273,32.01239429,n
124.888014,232.2361111,107.1388889,721.3333333,21.60117863,n
136.4488189,204.4375,94.0,665.71875,23.84708774,n
122.3311258,314.4736842,253.7894737,737.8947368,30.33643303,n
135.4830723,277.6071429,161.2460317,198.2380952,14.82280651,n
97.81944444,244.1111111,118.3333333,882.3333333,14.30962725,n
157.875,190.0,89.0,441.5,10.29563014,n
130.0091842,213.0,97.07296137,507.9957082,32.62096892,n
147.4594595,230.7142857,108.4285714,504.4285714,6.966391623,n
137.9136126,201.8333333,90.33333333,462.1666667,23.07502107,n
154.9375,207.3333333,87.66666667,647.0,11.08176681,n
106.462963,181.5294118,74.88235294,271.7058824,13.07021231,n
137.1650485,205.7692308,91.96153846,375.0384615,25.82408055,n
131.7332521,264.8653846,155.5,404.1153846,28.23477099,n
137.4744318,262.6363636,122.8636364,920.5,11.52189794,n
151.70625,230.0,109.2,584.2,18.54292318,n
117.4930556,513.5555556,347.4444444,386.1111111,104.4392434,n
132.98659,234.969697,140.530303,345.8939394,10.63835991,n
109.1163793,215.3793103,101.7931034,559.3103448,27.6585259,n
143.3645833,196.6666667,85.33333333,388.0,20.17768294,n
124.0184758,170.9272727,69.07272727,217.8363636,13.33725287,n
132.2993039,203.4074074,90.0,495.4074074,36.94377146,n
143.3618421,220.8421053,99.63157895,674.0,30.22345221,n
118.8628571,206.5909091,93.90909091,538.0909091,21.68196112,n
130.1011396,292.4090909,181.9545455,434.4090909,17.03084222,n
113.5714286,316.0909091,255.4545455,464.8181818,64.52581327,n
107.0041667,212.2666667,96.0,683.3333333,17.18448913,n
127.7232143,329.0714286,230.7142857,415.2857143,16.55479461,n
147.1125,268.6,126.0,872.8,15.8492902,n
127.3701376,204.8238095,91.53809524,621.7761905,48.49793436,n
102.454955,216.4285714,97.42857143,445.7142857,11.29136387,n
146.7653061,243.6842105,147.9473684,252.4736842,12.80148883,n
120.5231959,238.0204082,111.1428571,580.4693878,20.44702423,n
155.8705357,214.2857143,96.35714286,582.0,21.07469708,n
129.1286765,213.3529412,94.64705882,592.6470588,26.5900572,n
135.4788087,212.2545455,92.12727273,478.2727273,30.45058862,n
135.225,217.0,94.75,636.0,22.55498836,n
145.8541667,216.3333333,93.66666667,366.6666667,11.30879697,n
107.9280303,234.1515152,117.3636364,630.6363636,20.11048454,n
140.7913043,208.7241379,91.13793103,391.4482759,18.47162557,n
116.0409357,416.3255814,341.6744186,453.4651163,12.26589321,n
114.5849923,229.3414634,104.0487805,683.3658537,27.29049229,n
133.9021583,191.2727273,89.43181818,149.3181818,9.307532718,n
118.3402329,238.4452055,114.2739726,762.4520548,19.11052804,n
165.725,222.0,106.0,608.0,11.28538878,n
133.6210191,217.5254237,103.7966102,602.3220339,26.2510475,n
135.140625,360.5,207.3333333,292.3333333,38.2676067,n
125.6201717,299.0338983,185.1016949,304.0508475,45.28264201,n
134.6913124,213.25,95.16176471,425.2205882,26.97268899,n
118.2352941,219.4117647,104.0588235,574.2941176,12.97055489,n
159.3203125,238.5,113.5,522.5,11.73602893,n
128.9492188,245.25,129.5,507.75,18.65967829,n
123.4402277,205.1818182,88.42424242,515.030303,26.20551677,n
132.7370892,298.875,191.65,756.225,32.78504804,n
131.458498,295.75,172.375,388.75,27.1431391,n
117.5590476,210.8787879,95.16666667,607.5151515,22.23148625,n
126.4444444,209.3333333,92.33333333,596.7777778,16.7582668,n
138.2068345,204.1142857,90.85714286,413.6857143,20.54172459,n
118.5783235,198.5675676,117.0675676,429.1351351,33.42097075,w
122.0626866,213.2857143,95.14285714,557.0,22.67906824,n
128.4167333,187.2236287,83.85232068,271.8185654,34.04354597,n
122.9344602,218.3021978,98.12637363,578.7912088,35.17247685,n
137.6983759,265.2222222,116.0740741,814.1481481,23.39251753,n
117.3351648,219.2608696,108.6086957,632.0434783,40.11283707,n
128.9399399,206.6190476,95.38095238,650.6666667,17.78837553,n
123.0347222,214.8888889,99.55555556,528.4444444,58.74699887,n
143.3742515,206.1904762,91.95238095,455.5238095,21.57957378,n
143.3509615,214.5,104.5769231,723.0384615,16.34090413,n
101.3005952,534.8095238,398.4285714,605.952381,27.31183824,n
128.4058524,216.56,98.98,306.18,22.94658144,n
120.8848168,259.3333333,138.3333333,425.3333333,15.25045537,n
126.2280285,231.4339623,118.9433962,392.5283019,17.20750579,n
165.84375,221.0,108.0,622.0,19.39555361,n
142.4912892,210.4444444,93.16666667,456.7777778,20.68226711,n
132.5742972,204.4468085,91.08510638,413.3191489,38.31096703,n
137.3229167,238.6666667,113.3333333,790.5,34.13413085,n
167.0,230.0,109.5,753.5,9.283722314,n
131.6567657,347.8947368,288.9736842,578.8684211,38.98068454,n
119.6355506,200.6517857,118.8214286,312.5178571,21.87177819,w
131.3267108,195.4035088,84.75438596,337.1929825,19.56163166,n
136.4936816,205.12,90.73333333,663.1333333,26.45447578,n
115.4672978,240.4794521,131.1917808,463.1780822,25.07605994,n
116.5981675,259.6458333,137.0208333,563.8125,20.57540333,n
135.9869452,199.0,82.25,423.3333333,22.8262991,n
138.7434555,194.8055556,84.04166667,470.625,27.8894941,n
125.46875,188.0,86.0,439.0,12.31614794,n
150.5405405,304.7857143,194.8571429,444.0714286,18.90861482,n
133.5342857,210.0454545,98.13636364,523.8636364,26.96922029,n
137.4375,223.0,94.0,583.0,15.2048512,n
137.5985577,231.4230769,111.6923077,586.7307692,37.2001026,n
128.7888889,199.1764706,89.55882353,350.4117647,18.32690461,n
99.56793478,196.2608696,85.08695652,336.2173913,20.07048073,n
137.7698864,242.6363636,119.4090909,917.2727273,11.13339478,n
100.7731092,326.5333333,250.6,399.2,12.86165706,n
148.6408451,233.2222222,106.1111111,733.7777778,22.71074146,n
133.230663,235.7582418,118.4945055,445.6813187,22.45452677,n
139.3999154,187.1275168,78.58389262,332.3691275,22.83681681,n
159.8671875,196.375,87.625,469.0,17.33313301,n
106.4074074,204.0588235,91.41176471,571.8823529,24.02665763,n
140.2850746,253.7142857,117.1904762,777.6666667,23.21452991,n
124.4695364,215.1526316,98.48421053,675.9157895,28.50654248,n
120.2963132,242.1304348,110.8405797,774.0797101,23.20591391,n
128.0634038,244.1052632,111.3508772,751.4912281,8.174610304,n
128.3419118,234.7764706,112.0705882,576.8,34.97607685,n
109.1761364,248.1818182,125.5454545,708.5454545,16.78990251,n
110.6811024,209.6875,89.5625,541.8125,32.56891731,n
129.4365672,223.0588235,109.2352941,467.4705882,29.28549365,n
133.5050847,214.0540541,95.89189189,559.2972973,16.47908562,n
133.4357367,268.1,148.75,463.5,22.54168361,n
133.0968447,228.880597,115.7661692,563.1542289,25.20846576,n
109.6388889,206.5555556,97.66666667,463.5555556,20.25942853,n
137.5666058,241.3333333,111.4927536,775.9565217,29.76387506,n
137.8478261,200.8461538,85.53846154,409.5384615,26.21350661,n
138.326087,237.5652174,106.4347826,620.9565217,20.24182721,n
133.7062706,467.4736842,341.3157895,508.2631579,61.43365676,n
101.7,227.0,105.0,697.0,38.58186102,n
120.1374346,346.4479167,248.2708333,441.3020833,15.87088475,n
136.3907285,184.4035088,79.71929825,356.8421053,15.52416478,n
126.7913066,237.0583333,112.7395833,664.3229167,38.49702708,n
107.4137931,219.8181818,100.0909091,732.6363636,10.28518954,n
141.7268293,187.8461538,80.34615385,415.4615385,17.51487111,n
113.8285714,269.4545455,123.0909091,782.4545455,11.94866776,n
119.5196078,222.6875,103.84375,653.03125,24.3438904,n
132.5157579,204.5952381,91.80952381,431.8253968,20.49491115,n
132.7789474,239.1666667,117.5,572.75,29.50561976,n
141.3713235,254.1470588,147.7352941,462.7058824,26.50104457,n
133.140678,228.2702703,103.6486486,632.7567568,31.10013517,n
118.28125,221.7142857,101.7142857,701.4285714,25.64514514,n
126.8442918,277.1450777,179.2694301,453.0673575,16.35006913,n
114.7693208,235.4814815,125.1296296,459.537037,20.30170244,n
134.9475891,226.7666667,102.2333333,625.4666667,24.0096277,n
134.2754237,200.5333333,95.56666667,220.2166667,25.69013537,n
117.1812866,211.8139535,91.58139535,529.5813953,31.68411558,n
126.8366337,206.9736842,94.65789474,560.7631579,38.66548956,n
115.7236364,202.1487603,91.92561983,475.3801653,28.35412775,n
137.6831198,228.6385542,113.1686747,443.5361446,34.98307089,n
127.206278,260.1785714,161.8571429,415.4642857,21.18128145,n
127.6575107,238.3287671,126.4383562,463.9452055,27.25776129,n
128.3212851,203.0638298,91.70212766,448.9361702,53.8942344,n
122.0250522,226.3666667,112.5666667,643.0333333,40.12198068,n
148.46875,222.1,105.3,550.2,34.2147629,n
140.4308176,195.85,86.65,524.4,11.24322018,n
126.6424825,196.3611111,87.33333333,394.1805556,33.93242877,n
113.50625,251.6,128.5,490.8,17.90781952,n
119.8541194,212.746988,97.48192771,575.0120482,32.47255505,n
121.6404199,204.0833333,93.16666667,415.6666667,24.52535536,n
132.1086957,206.0,97.0,399.0,0.471404521,n
129.0892857,235.1428571,106.5714286,595.0,13.18781132,n
116.0142045,214.0909091,93.18181818,666.4545455,28.68984904,n
139.2536534,219.8,117.3666667,328.3166667,28.89641942,n
129.0358306,229.5517241,114.4827586,375.0517241,37.05265479,n
102.5078125,212.25,100.0,618.25,22.74003903,n
118.9654255,235.1276596,110.2553191,574.1489362,31.67684269,n
71.71875,346.0,217.0,376.0,31.5,n
131.4418262,269.2235294,168.4941176,573.1764706,47.75895938,n
125.5173522,249.0641892,116.0608108,732.6418919,12.07929303,n
111.8095238,246.8275862,131.8965517,479.6896552,13.01860007,n
132.2235166,177.5,78.56896552,377.7586207,20.39755247,n
109.7785714,199.3333333,86.44444444,506.4444444,9.669858988,n
135.4935275,214.974359,101.2564103,457.0769231,24.41052575,n
128.2287051,333.877451,215.754902,323.9803922,20.70635351,n
125.855615,284.05,185.35,580.1333333,23.49997636,n
136.5526316,272.0588235,142.4705882,465.8235294,15.34651657,n
128.2198795,202.6190476,87.71428571,424.6666667,16.98832466,n
137.9895833,208.0,96.0,562.6666667,34.38376151,n
148.203125,229.75,137.5,314.5,15.47376813,n
135.3428571,247.2627737,121.5182482,485.9927007,29.12693581,n
121.4034091,230.3636364,104.6363636,760.2727273,25.80441374,n
110.9375,204.5,91.75,596.75,31.16889475,n
130.2315789,321.1666667,213.7916667,741.8333333,17.31564602,n
129.4368771,196.4210526,89.5,401.9736842,16.99252321,n
134.9217877,196.5777778,79.77777778,338.5333333,18.27882807,n
131.71875,219.5,96.25,653.25,30.85573511,n
109.3693467,215.4,95.96,637.28,33.61866148,n
129.0405076,238.9069767,117.1782946,643.4031008,24.39011504,n
120.2744186,247.1029412,117.0147059,823.9852941,27.25881972,n
117.9763547,322.265625,207.625,422.515625,28.03094952,n
110.5384615,221.1111111,97.55555556,538.2222222,31.24811105,n
135.4918794,204.6296296,84.85185185,483.3148148,28.55164022,n
121.5656192,221.9117647,94.97058824,465.2941176,21.74482399,n
105.365,211.36,95.8,620.32,20.35658125,n
146.2307692,214.1538462,99.15384615,509.1538462,20.54091025,n
136.3396226,223.9,102.55,691.0,34.48517798,n
144.2508961,219.2571429,107.7142857,348.4857143,15.83011854,n
158.03125,238.75,109.5,637.5,26.04203333,n
117.0018149,252.9428571,147.7142857,421.0857143,12.68732294,n
140.54375,225.95,101.9,724.3,19.57875124,n
133.9360614,210.2244898,89.3877551,428.5918367,32.62128556,n
120.3613445,238.0,109.9333333,671.6,50.15371926,n
134.6672794,225.4705882,100.2941176,654.4705882,29.77215961,n
132.9176398,187.5436893,80.86407767,231.2524272,17.21801344,n
129.1225962,215.7692308,94.84615385,657.5384615,17.44869911,n
134.0640366,183.4636364,95.59090909,236.6818182,18.0037301,w
121.5273109,269.2333333,144.0,428.5,26.53595046,n
140.2243736,193.8727273,84.52727273,462.3272727,29.36020807,n
129.2100656,252.3478261,114.226087,780.2173913,23.88581216,n
87.140625,417.0,256.5,369.5,28.44292531,n
119.7145576,231.8333333,153.5151515,591.0151515,25.38598722,w
132.4507722,215.0153846,98.07692308,579.5692308,26.23419332,n
150.9962963,218.1176471,99.70588235,735.6470588,25.29534881,n
127.0226469,232.4269663,111.7752809,560.4606742,20.08284194,n
122.7228916,189.4961832,79.50381679,446.0687023,33.5298355,n
103.8515625,224.0833333,100.9166667,650.375,20.13698746,n
117.1993103,215.010989,95.26373626,676.5054945,24.55937505,n
122.156406,245.1504425,123.6106195,552.6637168,21.00196337,n
135.5729167,202.0416667,84.29166667,338.75,26.42862505,n
141.286,250.8125,140.59375,395.75,17.47942429,n
100.3607595,230.2,105.8,821.6,17.05901521,n
134.7378917,348.8181818,238.1590909,348.9772727,41.15523801,n
138.4754768,200.4130435,93.36956522,403.673913,13.37133251,n
114.3866171,236.4117647,114.3529412,794.9705882,23.37510061,n
137.1660517,217.1176471,97.32352941,456.7058824,24.36835261,n
126.828125,232.75,101.25,636.75,19.70247446,n
131.1271605,232.7843137,144.5882353,563.8431373,11.94856335,w
127.214311,202.5367232,92.25988701,592.7740113,49.22383686,n
113.6278481,240.08,110.24,678.64,22.01039754,n
141.665272,201.3333333,90.13333333,518.85,25.86430402,n
127.1591928,206.3928571,92.83333333,356.6666667,20.12283706,n
117.5552347,212.8850575,93.3908046,623.3678161,20.16439242,n
130.4820183,248.6239316,127.0769231,554.1538462,41.11666363,n
120.4269802,229.4901961,101.4117647,761.8431373,16.92819038,n
133.6901141,214.4545455,95.48484848,415.3333333,11.88535687,n
124.4567449,246.0,136.5057471,591.7241379,32.54544472,n
116.0710456,206.212766,89.34042553,560.7234043,28.63154737,n
149.7936508,189.5,80.5,407.0,16.41978608,n
141.2041667,220.0,101.6,643.6666667,37.41799923,n
126.4123373,444.827451,229.2078431,378.8196078,7.115902125,n
130.2795699,190.0285714,82.28571429,445.9714286,20.05413083,n
131.0538117,244.4285714,117.8571429,767.7857143,13.03527397,n
131.6914286,206.9545455,94.54545455,612.5454545,18.71408406,n
136.5179641,271.5714286,176.3333333,392.6190476,17.00953447,n
125.0682788,229.4180791,105.7231638,698.7853107,36.43265536,n
141.1953125,229.0,109.5,708.5,15.5241747,n
127.2714138,267.2622951,126.0819672,905.6065574,16.58055511,n
128.5836492,244.5847458,115.0,705.7711864,12.76059586,n
138.1826923,243.1282051,111.6666667,790.7692308,26.40960915,n
129.8996687,217.5338346,96.86466165,572.5639098,44.23593715,n
126.5002884,208.1605505,92.5412844,371.5825688,31.42989689,n
132.7086093,219.0890688,101.6761134,476.2105263,22.63552869,n
117.4261364,246.8181818,162.8181818,327.8181818,29.014388,n
103.1796875,215.25,98.25,566.25,28.31270695,n
105.0555556,203.5555556,89.11111111,413.8888889,49.11664122,n
131.0958333,264.9666667,127.2,844.9666667,19.01402991,n
135.7638191,225.4736842,100.2105263,726.8421053,26.49240732,n
113.5770235,202.8333333,84.85416667,490.125,28.71190108,n
122.1910615,206.4107143,95.125,507.3035714,23.19443519,n
122.6180344,255.016129,115.516129,809.6774194,19.29399037,n
131.3107769,244.44,110.72,522.64,41.06276172,n
113.9437229,193.3448276,86.48275862,596.3103448,17.27947515,n
129.3652038,709.45,540.0,597.65,31.79574461,n
133.3509174,184.2363636,76.34545455,283.2909091,19.75188243,n
116.3544423,252.1641791,113.4328358,879.0149254,20.56685007,n
137.6989247,262.0,154.8285714,445.6285714,18.2458494,n
117.1875,197.6923077,87.46153846,510.5384615,21.85563175,n
133.1731785,187.8833333,81.95,400.95,19.77074157,n
119.8112245,265.6122449,150.122449,440.9183673,32.38763294,n
111.9958159,229.4,100.8,632.0666667,18.58553799,n
