C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,label
3536.0,0.501414,0.0019796,0.0890837,0.0550199,0.9346719,0.0169683,0.8457031,0.0029297,0.0107422,0.0429907,0.0,0.9365234,0.2859813,0.1934156,0.625,38900.0
346.0,0.5057803,0.0028902,0.2514451,0.0877193,0.783237,0.0,0.6256983,0.0055866,0.0335196,0.8206413,0.0055866,0.9944134,0.3326653,0.0232558,0.28125,100400.0
2708.0,0.437223,0.6846381,0.1340473,0.1404199,0.8681684,0.0169867,0.7075665,0.0030675,0.0184049,0.0816901,0.6145194,0.9989775,0.4169014,0.1302211,0.7142857,20700.0
1475.0,0.4705085,0.000678,0.2522034,0.1869398,0.7844068,0.04,0.6269113,0.0015291,0.0183486,0.2177033,0.0,0.9678899,0.3851675,0.046875,0.8823529,20500.0
1190.0,0.4504202,0.1554622,0.2882353,0.2400612,0.7386555,0.0941176,0.5995717,0.0,0.0235546,0.1254682,0.1627409,0.8586724,0.3501873,0.1166667,1.0,19200.0
2233.0,0.5132109,0.0017913,0.1392745,0.0864765,0.7913121,0.0143305,0.6335722,0.0040942,0.0665302,0.6350392,0.0020471,0.9539406,0.6854688,0.074813,0.3333333,50000.0
2020.0,0.4910891,0.1158416,0.1737624,0.1459144,0.8757426,0.0,0.7146371,0.00246,0.0147601,0.0708571,0.1131611,0.99754,0.264,0.1407035,1.0,21100.0
1448.0,0.4772099,0.0013812,0.0987569,0.0752972,0.8998619,0.0,0.7643564,0.0059406,0.0455446,0.0362595,0.0039604,1.0,0.2270992,0.0512821,0.7142857,49000.0
3938.0,0.484256,0.2790757,0.1249365,0.0915805,0.7643474,0.1300152,0.7471452,0.0,0.0562806,0.0459144,0.2112561,0.9290375,0.3237354,0.0725275,0.3636364,174100.0
851.0,0.4782609,0.0035253,0.1504113,0.1148649,0.8636898,0.0105758,0.694864,0.0030211,0.0120846,0.0881543,0.0,0.9909366,0.3608815,0.0956522,0.25,23000.0
1032.0,0.4748062,0.001938,0.1007752,0.0627306,0.9060078,0.0,0.7849162,0.0167598,0.027933,0.0529101,0.0,0.9972067,0.2645503,0.1509434,0.5,27800.0
209.0,0.4688995,0.0,0.1913876,0.1801802,0.8086124,0.0,0.5888889,0.0,0.0333333,0.0816327,0.0,1.0,0.1938776,0.1363636,0.5,17500.0
2144.0,0.4911381,0.0,0.2360075,0.1063245,0.8698694,0.0,0.725058,0.0034803,0.0417633,0.1354062,0.0,0.9060325,0.3891675,0.1271676,0.5714286,47400.0
1344.0,0.4635417,0.0,0.3459821,0.2011096,0.780506,0.0431548,0.6289517,0.0049917,0.0216306,0.1475177,0.0,0.9833611,0.2652482,0.0955882,0.7894737,14999.0
560.0,0.5,0.0,0.1428571,0.0821429,0.9107143,0.0,0.771028,0.0,0.0046729,0.0815451,0.0,1.0,0.3733906,0.0689655,0.8571429,17900.0
1303.0,0.4712203,0.0,0.2678434,0.1509434,0.8419033,0.0,0.6672355,0.0017065,0.0170648,0.261034,0.0,0.996587,0.3896595,0.0566038,0.4545455,19700.0
2101.0,0.4883389,0.0061875,0.1613517,0.132093,0.8272251,0.0,0.638273,0.0035006,0.0536756,0.0519912,0.0035006,0.9941657,0.3539823,0.0539773,0.6666667,88900.0
2668.0,0.4775112,0.0221139,0.1502999,0.1133429,0.8088456,0.0,0.6210436,0.005988,0.0479042,0.0670391,0.0171086,0.9905902,0.3902634,0.0323974,0.0,41500.0
226338.0,0.5141293,0.0642579,0.0364853,0.0327268,0.820852,0.0224178,0.683212,0.0077386,0.0876641,0.1216212,0.0575802,0.968054,0.4099816,0.0933385,0.5635724,81700.0
2514.0,0.482498,0.0071599,0.1889419,0.0953113,0.8890215,0.0003978,0.7734597,0.0028436,0.028436,0.1666667,0.0056872,0.9971564,0.2835703,0.0410256,0.7096774,45700.0
5918.0,0.4633322,0.0023657,0.2500845,0.1533375,0.8058466,0.0202771,0.638535,0.0039809,0.0398089,0.0924855,0.0027866,0.9104299,0.5567197,0.0824373,0.3170732,47100.0
775.0,0.4735484,0.4051613,0.2283871,0.2181373,0.7974194,0.0903226,0.6958042,0.0,0.0,0.1488095,0.3531469,0.993007,0.3333333,0.1428571,1.0,20700.0
132.0,0.4545455,0.0,0.0909091,0.0277778,0.9090909,0.0,0.7959184,0.0,0.0408163,0.1403509,0.0,1.0,0.2807018,0.125,1.0,14999.0
273.0,0.4542125,0.003663,0.2344322,0.1677852,0.8498168,0.0,0.6814159,0.0088496,0.0088496,0.0813008,0.0,1.0,0.3170732,0.15,1.0,17500.0
619.0,0.4911147,0.0226171,0.1389338,0.0920635,0.8917609,0.0,0.7449393,0.0,0.0161943,0.0885609,0.0161943,1.0,0.2472325,0.046875,1.0,40100.0
310.0,0.4741935,0.6806452,0.2258065,0.1288344,0.8967742,0.0,0.7563025,0.0084034,0.0168067,0.0775194,0.6722689,0.9915966,0.1472868,0.0,0.0,24100.0
3959.0,0.4619853,0.0027785,0.1732761,0.1126761,0.7570093,0.0,0.5611972,0.0032068,0.0646713,0.0419867,0.0010689,0.9930518,0.3031234,0.0308261,0.3333333,55300.0
1268.0,0.4802839,0.0,0.1403785,0.0940819,0.8785489,0.0,0.7259714,0.002045,0.0286299,0.027833,0.0,1.0,0.2624254,0.0578512,0.75,43600.0
2662.0,0.4774606,0.0056349,0.1232156,0.1028037,0.8767844,0.0,0.7295476,0.0057748,0.0375361,0.0588768,0.0105871,0.9980751,0.2971014,0.1,0.75,28500.0
3979.0,0.6348329,0.0588087,0.1163609,0.1142464,0.5928625,0.3201809,0.7094188,0.00501,0.0370741,0.0449761,0.00501,0.9779559,0.3110048,0.1678832,0.75,37000.0
505.0,0.4237624,0.0,0.2910891,0.2405498,0.8019802,0.0,0.6056911,0.0,0.0121951,0.1487889,0.0,1.0,0.3944637,0.0724638,0.5,20400.0
1119.0,0.5022341,0.0053619,0.1224307,0.0736086,0.849866,0.0,0.7122302,0.0143885,0.0743405,0.444,0.0,0.9976019,0.3666667,0.1206897,0.6666667,34500.0
270.0,0.462963,0.0666667,0.1481481,0.1655172,0.8777778,0.0,0.6831683,0.0,0.009901,0.2937063,0.0792079,0.970297,0.3846154,0.2962963,0.0,15900.0
1001.0,0.4985015,0.013986,0.1718282,0.0876494,0.9250749,0.0,0.8292683,0.0,0.0121951,0.0786517,0.0121951,1.0,0.0269663,0.0,1.0,227900.0
1478.0,0.4918809,0.0,0.1305819,0.0905459,0.894452,0.0,0.7527473,0.0091575,0.0238095,0.0569948,0.0,0.9981685,0.2573402,0.0603448,0.6666667,25200.0
1343.0,0.472822,0.7148176,0.106478,0.1158192,0.8637379,0.014892,0.7166276,0.0140515,0.058548,0.2236364,0.6721311,0.969555,0.4981818,0.2179487,0.2,32700.0
792.0,0.4987374,0.0012626,0.270202,0.1586902,0.7828283,0.040404,0.6371681,0.0029499,0.0471976,0.4863636,0.0,0.9941003,0.5409091,0.040404,0.8571429,37800.0
191.0,0.4659686,0.0,0.0942408,0.0882353,0.9424084,0.0,0.8450704,0.0,0.0,0.1234568,0.0,1.0,0.382716,0.0714286,0.0,17000.0
205.0,0.5219512,0.0,0.1853659,0.0714286,0.9170732,0.0,0.8101266,0.0,0.0126582,0.0365854,0.0,1.0,0.1463415,0.0769231,0.0,21800.0
1441.0,0.4378904,0.4829979,0.1547536,0.1419753,0.9021513,0.0,0.7453184,0.0018727,0.0074906,0.084048,0.4250936,0.9906367,0.2469983,0.1578947,0.75,28300.0
444.0,0.4684685,0.0,0.1801802,0.1525424,0.8581081,0.0,0.6820809,0.0057803,0.0231214,0.0280899,0.0,1.0,0.241573,0.1052632,1.0,31400.0
7018.0,0.4724993,0.0012824,0.1962097,0.1334414,0.8471074,0.0266458,0.6971597,0.0003689,0.0225009,0.0450863,0.0007377,0.9413501,0.2775625,0.0963705,0.4782609,39700.0
1404.0,0.4423077,0.0014245,0.3198006,0.2464879,0.7770655,0.0626781,0.6226087,0.0,0.013913,0.1494083,0.0034783,0.9878261,0.3860947,0.1321839,0.6315789,14999.0
538.0,0.4962825,0.0,0.1431227,0.1254613,0.901487,0.0,0.75,0.005102,0.0102041,0.1623932,0.0,0.994898,0.3846154,0.1,0.8,24000.0
782.0,0.4731458,0.0,0.1624041,0.1165049,0.9015345,0.0,0.778169,0.0105634,0.0211268,0.0926518,0.0,1.0,0.2172524,0.275,0.6666667,14999.0
3385.0,0.4629247,0.0183161,0.2262925,0.1809681,0.828065,0.0215657,0.6676017,0.0014025,0.0210379,0.0882353,0.016129,0.9985975,0.2909207,0.0669746,0.6470588,27500.0
124682.0,0.5179978,0.0489646,0.1272357,0.0850458,0.7219326,0.0093518,0.5462446,0.0051471,0.1118965,0.1125242,0.0512595,0.92126,0.5945967,0.0421362,0.2289157,83300.0
6306.0,0.4747859,0.0025373,0.1346337,0.1077899,0.8288931,0.0111005,0.6629615,0.0055578,0.0539897,0.0569075,0.0027789,0.9932513,0.4537626,0.0419929,0.8,99000.0
2288.0,0.4545455,0.0166084,0.7438811,0.1883013,0.8356643,0.0,0.7250996,0.0023904,0.0207171,0.191366,0.0087649,0.9928287,0.5483247,0.0217391,0.5,54300.0
251.0,0.4900398,0.0358566,0.2788845,0.2109375,0.7848606,0.0,0.5752212,0.0088496,0.0353982,0.2614379,0.0088496,0.9911504,0.2614379,0.16,1.0,14999.0
561.0,0.459893,0.0035651,0.2032086,0.1551155,0.8627451,0.0,0.6711712,0.0,0.018018,0.0263158,0.0,1.0,0.254386,0.0555556,1.0,32900.0
507.0,0.4299803,0.0019724,0.3234714,0.2975779,0.6824458,0.1360947,0.591133,0.0049261,0.0394089,0.1680328,0.0,0.9950739,0.5409836,0.040404,0.6666667,48300.0
1104.0,0.4592391,0.0126812,0.1748188,0.1641541,0.8831522,0.004529,0.7293578,0.0,0.0091743,0.0762712,0.0114679,0.9931193,0.25,0.1340206,1.0,26700.0
578.0,0.467128,0.0,0.2785467,0.2077922,0.7854671,0.0951557,0.6820276,0.0,0.0,0.1178862,0.0,1.0,0.2113821,0.1020408,0.875,19000.0
4012.0,0.4603689,0.0331505,0.1739781,0.147806,0.8541874,0.0,0.6739793,0.0048751,0.0219378,0.0852843,0.0286411,0.9975625,0.3088071,0.108,0.6521739,22000.0
2126.0,0.4774224,0.0451552,0.1650988,0.1170117,0.7619944,0.0,0.5637306,0.0020725,0.0673575,0.076555,0.0352332,0.9968912,0.369378,0.0296443,1.0,65300.0
151.0,0.5231788,0.0,0.1390728,0.1111111,0.7218543,0.0,0.5416667,0.0138889,0.1111111,0.1627907,0.0,1.0,0.5232558,0.0,1.0,21300.0
7511.0,0.4826255,0.0058581,0.2323259,0.1435924,0.8377047,0.0186393,0.6858506,0.0015898,0.0238474,0.0420347,0.0038156,0.9977742,0.2595187,0.0381862,0.5,41900.0
7083.0,0.4859523,0.071721,0.0823098,0.0700357,0.8675702,0.0048002,0.7211065,0.0060629,0.0507768,0.1500805,0.0594922,0.9795377,0.3056361,0.0823635,0.6756757,67800.0
175.0,0.5142857,0.0,0.2057143,0.1294118,0.84,0.0,0.6756757,0.0135135,0.0405405,0.0263158,0.0,1.0,0.3157895,0.1176471,0.0,20000.0
3627.0,0.4551971,0.0261924,0.2012683,0.1725709,0.8122415,0.0581748,0.6914817,0.0042949,0.0229062,0.0554429,0.0193271,0.9985684,0.3258959,0.0914397,0.7272727,34600.0
4631.0,0.4789462,0.0058303,0.1794429,0.1334438,0.8598575,0.0036709,0.6829552,0.0052356,0.0366492,0.0502762,0.0023269,0.8219895,0.4618785,0.1233062,0.5263158,48400.0
148.0,0.4864865,0.0,0.1216216,0.1315789,0.8243243,0.0,0.6785714,0.0357143,0.0892857,0.1384615,0.0,1.0,0.2769231,0.0,0.0,19100.0
678.0,0.4498525,0.0,0.1504425,0.1152815,0.9041298,0.0,0.7604563,0.0,0.0076046,0.0471014,0.0,1.0,0.2282609,0.1818182,0.0,24300.0
34298.0,0.4695318,0.0112251,0.1107353,0.076069,0.6748498,0.1463642,0.6555736,0.0032509,0.1062537,0.0312448,0.0102661,0.9942681,0.3270346,0.0551887,0.4444444,43100.0
957.0,0.5005225,0.0,0.1358412,0.1087866,0.8714734,0.0,0.6981132,0.0026954,0.0215633,0.1392111,0.0,0.9595687,0.2830626,0.1282051,0.3333333,26800.0
118.0,0.5254237,0.0,0.1610169,0.0892857,0.8898305,0.0,0.8,0.05,0.05,0.0909091,0.0,0.975,0.1590909,0.4,0.0,15600.0
1340.0,0.4708955,0.0029851,0.1201493,0.0930889,0.8470149,0.0,0.6932849,0.0090744,0.0490018,0.0739496,0.0036298,0.9927405,0.389916,0.0873786,0.3636364,40000.0
12345.0,0.4788173,0.0083435,0.127825,0.0822195,0.8297286,0.0102876,0.681236,0.0044725,0.0709494,0.0441119,0.0067087,0.9863793,0.3569763,0.0416667,0.137931,126000.0
668.0,0.4206587,0.9266467,0.0778443,0.0852713,0.9296407,0.0,0.7755102,0.005102,0.0102041,0.0925926,0.8928571,1.0,0.2777778,0.2564103,0.0,14999.0
958.0,0.4718163,0.0,0.1555324,0.0988142,0.8810021,0.0,0.7336957,0.0108696,0.0326087,0.0564103,0.0,0.9782609,0.2410256,0.07,0.6666667,30100.0
757.0,0.4808454,0.005284,0.1690885,0.1424936,0.8295905,0.0,0.6392405,0.0063291,0.0411392,0.0813953,0.0031646,0.9968354,0.372093,0.015625,0.5,116100.0
1941.0,0.4956208,0.0005152,0.1190108,0.0653728,0.9515714,0.0,0.8720113,0.0,0.0042194,0.0365854,0.0014065,0.9971871,0.0582656,0.0714286,0.1,119700.0
571.0,0.4798599,0.0,0.1366025,0.1481481,0.8616462,0.0,0.65625,0.0,0.0089286,0.0894309,0.0,0.9955357,0.2723577,0.0972222,0.75,27200.0
2133.0,0.4791374,0.0004688,0.1500234,0.0648065,0.9376465,0.0,0.8418972,0.0013175,0.0131752,0.0318878,0.0013175,0.9947299,0.0242347,0.0740741,0.0,112800.0
217.0,0.5069124,0.0,0.1198157,0.0654206,0.9262673,0.0,0.8266667,0.0133333,0.0266667,0.0740741,0.0,1.0,0.1728395,0.3333333,1.0,46000.0
177.0,0.4576271,0.0,0.2090395,0.2083333,0.8022599,0.0,0.6024096,0.0,0.0120482,0.1170213,0.0,1.0,0.2659574,0.0833333,0.0,14999.0
6419.0,0.4896401,0.0046736,0.1462845,0.0732601,0.9161863,0.0,0.8143939,0.0012626,0.0319865,0.0145168,0.003367,0.9941077,0.0087101,0.025,0.1111111,95400.0
26481.0,0.4631623,0.1003739,0.1175182,0.0913056,0.6952154,0.1310373,0.6420473,0.0033909,0.0972767,0.0692376,0.0853025,0.9956554,0.4024065,0.0478661,0.3592233,46500.0
638.0,0.531348,0.0,0.0548589,0.0535117,0.9655172,0.0,0.8653846,0.0,0.0064103,0.060241,0.0,0.9615385,0.5903614,0.3962264,0.0,25000.0
1637.0,0.478314,0.0024435,0.1252291,0.0749415,0.9120342,0.0,0.7895623,0.0016835,0.0252525,0.1391304,0.0,0.9949495,0.0942029,0.0232558,0.5714286,273200.0
99.0,0.4646465,0.0,0.2626263,0.1509434,0.8787879,0.0,0.7209302,0.0,0.0,0.14,0.0,1.0,0.28,0.0,0.6666667,14999.0
465.0,0.4107527,0.0021505,0.4172043,0.3430657,0.4666667,0.3505376,0.5323741,0.0,0.1294964,0.0544218,0.0071942,1.0,0.3129252,0.0212766,0.0,79000.0
1240.0,0.4612903,0.0951613,0.1475806,0.1017964,0.808871,0.0,0.6358491,0.0037736,0.0754717,0.0415913,0.0943396,0.9792453,0.4466546,0.0408163,0.0,71700.0
1295.0,0.4918919,0.0934363,0.2123552,0.1899696,0.7992278,0.0671815,0.6824034,0.0042918,0.0364807,0.130597,0.0987124,0.7703863,0.4085821,0.1503759,0.8571429,30700.0
2335.0,0.4980728,0.0,0.1447537,0.0853242,0.9254818,0.0,0.8086348,0.0011669,0.0116686,0.105428,0.0,0.9836639,0.2212944,0.1631206,0.7142857,29200.0
333.0,0.4654655,0.0,0.2432432,0.1853933,0.8288288,0.0,0.6493506,0.0,0.0194805,0.0994152,0.0,1.0,0.4093567,0.0,1.0,14999.0
351.0,0.4729345,0.014245,0.1994302,0.1081081,0.7663818,0.0,0.5822785,0.0126582,0.0822785,0.4680135,0.0063291,1.0,0.3838384,0.015873,0.5,60300.0
778.0,0.4910026,0.0025707,0.1568123,0.1085859,0.8958869,0.0,0.7423729,0.0,0.0169492,0.0809969,0.0,0.9966102,0.1713396,0.1428571,0.0,15400.0
11114.0,0.4981105,0.1223682,0.0477776,0.038365,0.9089437,0.0029692,0.8166008,0.0036891,0.055336,0.0990028,0.1196311,0.9422925,0.140076,0.1086957,0.3521127,78800.0
4032.0,0.484127,0.031002,0.0885417,0.0735577,0.9206349,0.0252976,0.8471483,0.0007605,0.0121673,0.0778401,0.026616,0.9863118,0.269986,0.1160221,0.4444444,47900.0
433.0,0.482679,0.0023095,0.1570439,0.09375,0.9145497,0.0,0.8023952,0.005988,0.0179641,0.0346821,0.0,0.988024,0.1387283,0.125,1.0,57100.0
8247.0,0.4612586,0.0044865,0.1533891,0.1251407,0.7355402,0.043531,0.570784,0.0053582,0.0673999,0.0591669,0.0031021,0.9870276,0.3600425,0.0378837,0.5526316,76600.0
57.0,0.4736842,0.0,0.3157895,0.1666667,0.8070175,0.0,0.6206897,0.0,0.0,0.3555556,0.0,1.0,0.3111111,0.0,0.5,14999.0
271.0,0.4686347,0.0,0.1808118,0.0833333,0.9298893,0.0,0.8118812,0.0,0.0,0.0900901,0.0,1.0,0.0990991,0.1578947,1.0,27500.0
1982.0,0.4545913,0.0035318,0.2431887,0.1961147,0.7815338,0.0580222,0.6371571,0.0024938,0.0249377,0.0760369,0.0037406,0.9975062,0.2937788,0.0615385,0.5714286,51500.0
1269.0,0.4791174,0.0,0.2080378,0.1210287,0.8613081,0.0,0.7069307,0.0059406,0.039604,0.0801457,0.0,0.9841584,0.2659381,0.0503597,0.2,31200.0
1019.0,0.4700687,0.0,0.3248283,0.1981481,0.7841021,0.0569185,0.6372093,0.0,0.0116279,0.1501976,0.0,1.0,0.3458498,0.05,0.8888889,14999.0
761.0,0.457293,0.0,0.2155059,0.1912833,0.7950066,0.0788436,0.6920415,0.0,0.0207612,0.0737179,0.0,1.0,0.2788462,0.1139241,0.75,26600.0
33485.0,0.467911,0.0164253,0.1681051,0.1041702,0.7901448,0.0401971,0.6648724,0.0015484,0.0653296,0.0460045,0.0145259,0.9916679,0.351224,0.0156542,0.557377,83100.0
6185.0,0.4693614,0.0333064,0.1576395,0.0441804,0.8926435,0.0535166,0.8661604,0.0018984,0.0175605,0.0290323,0.0317988,0.989084,0.0470046,0.0469799,0.25,220000.0
252.0,0.5357143,0.0,0.0833333,0.0512821,0.9642857,0.0,0.8732394,0.0,0.0,0.1234568,0.0,0.9859155,0.1851852,0.4,1.0,49600.0
29.0,0.6206897,0.0,0.0,0.0,0.7586207,0.0,0.5714286,0.0714286,0.0714286,0.8556701,0.0,1.0,0.9896907,0.0,0.0,17500.0
4211.0,0.4611731,0.5552125,0.1591071,0.1449978,0.7615768,0.1458086,0.7180277,0.0023112,0.0154083,0.1103496,0.5177196,0.9976888,0.3050034,0.1945607,0.7857143,25800.0
260.0,0.4384615,0.2576923,0.3576923,0.239726,0.7961538,0.0,0.5934959,0.0,0.0243902,0.23125,0.2601626,0.9837398,0.40625,0.1666667,0.0,15000.0
367.0,0.4686649,0.0,0.1498638,0.1076923,0.8746594,0.0,0.7181208,0.0,0.0268456,0.1024096,0.0,1.0,0.2891566,0.04,0.0,30500.0
268.0,0.4701493,0.0410448,0.0970149,0.0985915,0.8992537,0.0,0.7475728,0.0,0.0097087,0.0636364,0.038835,0.9902913,0.1636364,0.0666667,0.5,45600.0
167.0,0.491018,0.011976,0.2754491,0.1058824,0.8982036,0.0,0.7605634,0.0,0.0,0.2365591,0.0140845,1.0,0.2688172,0.1111111,1.0,14999.0
2816.0,0.4396307,0.4172585,0.1328125,0.1178707,0.8753551,0.0117188,0.7284768,0.0,0.0264901,0.0425725,0.3632923,0.9971618,0.303442,0.0909091,0.1111111,41700.0
249.0,0.4859438,0.0,0.2128514,0.140625,0.8594378,0.0,0.6767677,0.0,0.030303,0.038835,0.0,1.0,0.2038835,0.1,0.0,14999.0
3354.0,0.4740608,0.0,0.2155635,0.1598639,0.8133572,0.033393,0.6544923,0.0014609,0.0219138,0.111039,0.0,0.9985391,0.3980519,0.0820896,0.5294118,21500.0
584.0,0.5017123,0.0017123,0.1746575,0.1202749,0.8715753,0.0,0.7198276,0.0,0.0387931,0.0569106,0.0,1.0,0.1585366,0.0465116,0.6666667,24500.0
332.0,0.4246988,0.2981928,0.1355422,0.1937173,0.8885542,0.0,0.7109375,0.0,0.0,0.0791367,0.21875,1.0,0.3165468,0.1666667,0.3333333,21400.0
8713.0,0.4835304,0.5356364,0.1292322,0.094,0.8634225,0.0,0.6926497,0.0020747,0.0397155,0.0578051,0.4748074,0.980735,0.3945825,0.0317316,0.4324324,70400.0
1337.0,0.4689604,0.0,0.1832461,0.1422535,0.8646223,0.0359013,0.7532189,0.0107296,0.0236052,0.0898438,0.0,0.9957082,0.1738281,0.1503759,0.25,56100.0
2872.0,0.4745822,0.0010446,0.1761838,0.1159708,0.8753482,0.0,0.7225806,0.0036866,0.0423963,0.0364121,0.0018433,0.9474654,0.3001776,0.1690821,0.1818182,90200.0
279.0,0.4408602,0.0071685,0.2580645,0.1282051,0.8243728,0.0,0.6525424,0.0084746,0.059322,0.0852713,0.0084746,1.0,0.2635659,0.0857143,0.0,132100.0
239.0,0.5188285,0.0,0.1506276,0.0782609,0.8410042,0.0,0.7155963,0.0,0.0550459,0.9262018,0.0,0.9908257,0.2647258,0.0434783,1.0,71500.0
615.0,0.4747967,0.0,0.1382114,0.1362229,0.8910569,0.0,0.7444934,0.0,0.0396476,0.0696721,0.0,0.9779736,0.1270492,0.1351351,0.0,40900.0
226.0,0.5176991,0.0,0.1858407,0.146789,0.880531,0.0,0.7045455,0.0,0.0113636,0.2413793,0.0,1.0,0.1982759,0.0,0.8,14999.0
252.0,0.4960317,0.0079365,0.1309524,0.0944882,0.8769841,0.0,0.7115385,0.0,0.0096154,0.0458716,0.0,1.0,0.2477064,0.047619,1.0,21500.0
205.0,0.4829268,0.0,0.195122,0.1320755,0.8682927,0.0,0.686747,0.0,0.0120482,0.2844828,0.0,1.0,0.2327586,0.0,0.7777778,14999.0
1532.0,0.4634465,0.0006527,0.2369452,0.1727494,0.8113577,0.0509138,0.6753927,0.0052356,0.034904,0.0497512,0.0,1.0,0.26534,0.0827068,0.4,31900.0
179.0,0.4581006,0.0,0.3184358,0.2061856,0.8268156,0.0,0.6385542,0.0,0.0120482,0.1862745,0.0,1.0,0.3823529,0.0,0.5,14999.0
7430.0,0.5193809,0.0323015,0.0725437,0.0604873,0.8749664,0.0,0.7356877,0.0066914,0.0572491,0.1369907,0.0379182,0.8773234,0.4828361,0.1326633,0.1111111,77400.0
8191.0,0.4634355,0.2361128,0.1197656,0.0916951,0.5326578,0.2648028,0.5748773,0.0016367,0.1092471,0.0527132,0.2602291,0.9873159,0.303876,0.0856164,0.7142857,51400.0
845.0,0.4568047,0.1325444,0.2213018,0.1786492,0.8556213,0.0,0.6769663,0.0,0.0168539,0.0481283,0.1320225,0.997191,0.2700535,0.0645161,1.0,24900.0
4905.0,0.4664628,0.0130479,0.1920489,0.111196,0.8839959,0.0022426,0.7580311,0.0010363,0.0357513,0.019807,0.0119171,0.9963731,0.0863382,0.027907,0.3333333,64200.0
1643.0,0.4528302,0.0353013,0.2166768,0.21802,0.8514912,0.0365186,0.7223114,0.0032103,0.0144462,0.1262272,0.0369181,0.9967897,0.2398317,0.1517241,0.75,23500.0
222.0,0.481982,0.0,0.1576577,0.1130435,0.8828829,0.0,0.7294118,0.0,0.0352941,0.1052632,0.0,1.0,0.3684211,0.125,0.0,15300.0
2856.0,0.4492297,0.0059524,0.1827731,0.1907184,0.7734594,0.1211485,0.7402464,0.0051335,0.0420945,0.0441609,0.0061602,0.9958932,0.2669284,0.0340426,0.3333333,62900.0
68107.0,0.4739895,0.0020703,0.185561,0.1397906,0.862716,0.0065338,0.7075465,0.0020575,0.0290249,0.0254574,0.0015798,0.9926887,0.1758387,0.0454109,0.5907173,59500.0
285.0,0.5192982,0.0035088,0.1508772,0.0875912,0.8491228,0.0,0.6929134,0.0,0.0314961,0.3894231,0.007874,0.9606299,0.5817308,0.0714286,0.875,17600.0
1157.0,0.4580812,0.0,0.2255834,0.1897927,0.8176318,0.0423509,0.6666667,0.0021097,0.0063291,0.2152318,0.0,0.9873418,0.3013245,0.1304348,1.0,21800.0
920.0,0.4967391,0.0184783,0.1065217,0.0799136,0.9032609,0.0,0.7597598,0.0,0.024024,0.075,0.015015,0.993994,0.2194444,0.1428571,0.3333333,27800.0
3853.0,0.4964962,0.0012977,0.1173112,0.0726804,0.8549182,0.0085648,0.7084507,0.0112676,0.0542254,0.1425121,0.0028169,0.9556338,0.428744,0.1606864,0.2272727,51300.0
1099.0,0.4767971,0.0,0.2438581,0.186087,0.8525933,0.0,0.6722338,0.0,0.0104384,0.0717054,0.0,0.9958246,0.3565891,0.0833333,0.7777778,21700.0
96397.0,0.4625663,0.2426943,0.170607,0.1411971,0.7916636,0.0201562,0.6240068,0.0041921,0.0531075,0.0755678,0.2072386,0.9944675,0.3393115,0.0649584,0.4201878,40000.0
2735.0,0.4731261,0.0018282,0.2036563,0.147814,0.8065814,0.0431444,0.6614535,0.00092,0.0377185,0.1097461,0.0036799,0.9963201,0.3251433,0.0857988,0.6206897,23800.0
12520.0,0.459345,0.2452875,0.171885,0.1472891,0.8667732,0.0060703,0.7018072,0.0012048,0.0176707,0.0815197,0.210241,0.9975904,0.3255256,0.096688,0.6231884,34000.0
932.0,0.4946352,0.001073,0.082618,0.0615711,0.9248927,0.0,0.8148148,0.0061728,0.0246914,0.0553936,0.0030864,1.0,0.1720117,0.1034483,0.375,41200.0
103.0,0.4563107,0.0,0.184466,0.1785714,0.7864078,0.0,0.5909091,0.0227273,0.0227273,0.0638298,0.0,1.0,0.2340426,0.0,0.0,14999.0
10354.0,0.4681283,0.0303264,0.1381109,0.1216633,0.8178482,0.0546649,0.6964193,0.004411,0.0306175,0.0886734,0.0184224,0.9948106,0.3371956,0.0740741,0.4237288,37800.0
174.0,0.5402299,0.0,0.1149425,0.125,0.9252874,0.0,0.8392857,0.0178571,0.0357143,0.0819672,0.0,0.9642857,0.1803279,0.3333333,0.3333333,17800.0
1045.0,0.4698565,0.0009569,0.2124402,0.2166065,0.7875598,0.0296651,0.6244131,0.0046948,0.0446009,0.0383747,0.0,0.9953052,0.3092551,0.0235294,0.5,63600.0
414.0,0.4903382,0.0,0.1908213,0.1232227,0.8913043,0.0,0.7380952,0.0,0.0059524,0.1111111,0.0,0.9940476,0.4656085,0.1132075,1.0,19500.0
45.0,0.5777778,0.0,0.0444444,0.0,0.9111111,0.0,0.7647059,0.0,0.0,0.6222222,0.0,1.0,0.6666667,0.3333333,1.0,69400.0
22624.0,0.4772808,0.0304544,0.1578412,0.1113648,0.8919289,0.0136581,0.7825502,0.0011013,0.0342633,0.0277216,0.0277778,0.9802986,0.1426532,0.0501016,0.4367816,174100.0
755.0,0.4437086,0.1311258,0.1562914,0.1452381,0.8834437,0.0,0.7307692,0.0,0.0128205,0.1034483,0.1282051,0.9967949,0.3189655,0.0357143,0.8333333,20500.0
170.0,0.4823529,0.0,0.2352941,0.1818182,0.7529412,0.0,0.5,0.0,0.0384615,0.0714286,0.0,1.0,0.4047619,0.08,0.0,14999.0
