age,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
35,70,8,197,1,350,4,services,married,secondary,no,yes,yes,cellular,may,failure,no
49,313,9,115,2,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,no
31,512,14,96,3,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,no
36,1027,4,151,1,-1,0,management,single,tertiary,no,yes,no,cellular,jun,unknown,no
22,1925,16,84,1,196,1,student,single,secondary,no,no,no,cellular,nov,failure,no
33,1624,21,951,2,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
29,23,8,101,2,-1,0,technician,married,secondary,no,yes,no,cellular,apr,unknown,no
33,-271,26,118,2,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
42,624,18,75,5,-1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,no
36,818,19,96,4,-1,0,technician,single,secondary,no,yes,yes,cellular,aug,unknown,no
49,400,13,122,1,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
44,0,16,159,1,-1,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,no
59,92,12,139,2,350,1,admin.,married,secondary,no,yes,no,cellular,may,failure,no
35,-133,14,546,3,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,no
36,79,28,275,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
44,111,25,356,3,-1,0,technician,married,secondary,no,yes,yes,cellular,jul,unknown,no
54,4608,20,352,3,-1,0,blue-collar,married,primary,no,no,no,telephone,nov,unknown,no
26,834,26,90,1,-1,0,blue-collar,single,secondary,no,no,no,cellular,feb,unknown,no
34,503,26,120,2,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
35,89,8,166,3,-1,0,management,married,tertiary,yes,no,yes,unknown,may,unknown,no
35,966,21,71,2,-1,0,technician,single,secondary,no,no,no,cellular,apr,unknown,no
35,0,11,71,3,-1,0,management,single,tertiary,no,no,yes,cellular,jul,unknown,no
24,608,14,184,1,-1,0,services,single,unknown,no,yes,no,cellular,may,unknown,no
40,160,14,123,3,-1,0,services,divorced,secondary,no,no,no,cellular,jul,unknown,no
43,-63,12,160,4,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
57,1686,22,219,4,311,2,blue-collar,married,secondary,no,no,no,telephone,feb,failure,no
43,1684,18,435,4,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
35,957,26,263,4,667,4,admin.,married,tertiary,no,yes,no,cellular,mar,failure,no
32,26,10,55,6,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,no
48,476,11,856,3,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,yes
37,346,17,390,1,316,1,blue-collar,married,secondary,no,yes,no,cellular,apr,failure,no
31,328,20,89,1,-1,0,blue-collar,single,tertiary,no,yes,no,cellular,nov,unknown,no
29,489,14,332,3,-1,0,services,married,secondary,no,yes,no,cellular,apr,unknown,no
52,967,29,153,2,-1,0,blue-collar,married,primary,no,no,no,cellular,jan,unknown,no
58,11494,4,220,7,-1,0,housemaid,single,secondary,no,no,no,telephone,mar,unknown,no
46,74,15,101,4,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
35,-718,27,318,3,-1,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,no
39,419,17,186,1,181,1,blue-collar,single,primary,no,yes,no,cellular,nov,failure,no
31,0,7,895,2,295,2,admin.,single,secondary,no,yes,no,cellular,may,failure,yes
29,190,7,51,1,-1,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,no
48,3020,12,645,3,-1,0,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
41,6000,18,265,1,-1,0,self-employed,married,tertiary,no,yes,no,cellular,nov,unknown,no
29,231,28,122,1,-1,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,no
36,577,15,33,1,298,1,self-employed,single,tertiary,no,yes,no,cellular,may,failure,no
34,-506,29,19,16,-1,0,entrepreneur,married,unknown,no,no,no,cellular,aug,unknown,no
48,363,18,67,1,-1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,no
44,0,7,96,3,-1,0,admin.,divorced,tertiary,no,yes,no,cellular,jul,unknown,no
50,0,6,327,1,356,1,technician,married,secondary,no,yes,no,cellular,may,other,no
43,860,15,131,5,-1,0,entrepreneur,married,secondary,no,yes,yes,cellular,jul,unknown,no
32,121,5,213,2,-1,0,services,single,secondary,no,yes,no,unknown,may,unknown,no
45,353,12,204,1,364,1,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
25,548,16,281,1,-1,0,student,single,secondary,no,no,yes,cellular,jun,unknown,no
77,4659,14,161,1,-1,0,retired,divorced,tertiary,no,no,no,cellular,apr,unknown,yes
47,-1854,12,388,2,-1,0,management,married,secondary,no,yes,yes,cellular,aug,unknown,no
37,1388,12,66,2,356,1,blue-collar,single,primary,no,yes,no,telephone,may,other,no
33,344,20,103,4,-1,0,admin.,single,secondary,no,yes,no,cellular,aug,unknown,no
34,239,5,6,1,-1,0,admin.,single,secondary,no,no,no,unknown,oct,unknown,no
60,1446,21,283,6,-1,0,services,married,secondary,no,no,no,cellular,aug,unknown,no
31,406,4,736,1,-1,0,unemployed,single,primary,no,no,no,cellular,feb,unknown,yes
44,752,30,363,3,-1,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,no
36,268,24,823,1,-1,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,no
38,690,20,34,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,no
35,1473,20,17,6,322,4,management,married,tertiary,no,yes,no,cellular,apr,other,no
30,302,23,302,1,-1,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,no
40,2133,6,377,3,325,1,blue-collar,married,primary,no,yes,yes,cellular,apr,failure,no
34,0,20,79,1,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
28,368,9,174,7,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,no
45,3395,18,92,1,188,1,technician,married,secondary,no,yes,no,cellular,nov,failure,no
49,8982,13,470,2,334,1,blue-collar,single,secondary,no,yes,no,cellular,apr,failure,no
26,91,14,174,2,-1,0,student,single,secondary,no,yes,no,unknown,may,unknown,no
44,680,30,84,4,-1,0,self-employed,married,unknown,no,yes,no,telephone,jul,unknown,no
41,1272,17,214,1,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
43,38,25,197,6,-1,0,management,divorced,tertiary,no,yes,no,cellular,jul,unknown,no
40,90,2,252,4,-1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,no
23,9216,5,471,2,-1,0,student,single,secondary,no,no,no,cellular,jun,unknown,no
50,1349,28,326,1,-1,0,management,divorced,tertiary,no,yes,yes,cellular,jan,unknown,no
43,-330,8,105,1,-1,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,no
38,-138,18,644,1,-1,0,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,no
47,0,12,77,3,-1,0,management,married,unknown,no,no,no,unknown,jun,unknown,no
58,3568,11,226,2,-1,0,housemaid,divorced,primary,no,no,no,cellular,aug,unknown,no
31,1570,8,277,4,286,1,technician,married,tertiary,no,yes,no,cellular,mar,failure,yes
34,747,25,109,1,-1,0,management,single,tertiary,no,no,no,cellular,may,unknown,no
26,4683,5,5,1,-1,0,management,single,tertiary,no,yes,no,telephone,nov,unknown,no
52,2079,6,68,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
58,543,17,264,3,-1,0,blue-collar,divorced,secondary,no,no,yes,telephone,jul,unknown,no
37,9895,20,352,3,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
30,1846,19,87,2,-1,0,services,single,secondary,no,yes,no,cellular,nov,unknown,no
25,1163,7,262,3,-1,0,blue-collar,single,secondary,no,no,no,cellular,dec,unknown,no
30,517,11,141,2,-1,0,services,married,secondary,no,no,no,cellular,dec,unknown,yes
33,-825,23,228,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
35,787,5,683,2,-1,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,no
40,1126,16,22,4,-1,0,self-employed,married,tertiary,no,yes,no,unknown,may,unknown,no
49,387,28,325,1,-1,0,technician,divorced,unknown,no,no,no,cellular,jan,unknown,yes
50,75,6,101,1,-1,0,technician,divorced,secondary,no,yes,no,cellular,aug,unknown,no
46,3547,20,395,6,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,no
29,0,19,211,1,-1,0,entrepreneur,married,secondary,no,yes,no,unknown,jun,unknown,no
25,517,28,135,3,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,no
35,272,6,251,4,289,2,management,married,tertiary,no,yes,no,cellular,may,failure,no
42,302,11,342,2,-1,0,housemaid,married,unknown,no,yes,no,cellular,jul,unknown,no
43,-1701,26,285,1,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,no
43,214,17,421,2,324,24,admin.,married,secondary,no,yes,no,telephone,apr,failure,no
35,0,31,122,9,-1,0,technician,married,secondary,no,no,no,cellular,jul,unknown,no
60,443,5,60,1,-1,0,housemaid,married,tertiary,no,no,no,unknown,jun,unknown,no
45,293,24,196,2,-1,0,services,married,unknown,no,no,no,cellular,jul,unknown,no
48,3570,5,58,2,-1,0,housemaid,married,secondary,no,no,no,cellular,jun,unknown,no
39,12,23,130,1,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
34,873,7,267,2,-1,0,student,single,tertiary,no,yes,no,cellular,aug,unknown,no
34,0,17,214,1,174,2,admin.,single,secondary,no,yes,no,cellular,nov,failure,no
34,5320,3,114,6,467,5,admin.,married,secondary,no,no,no,cellular,mar,other,no
39,1587,8,108,2,98,3,technician,married,secondary,no,yes,no,cellular,sep,success,yes
47,1046,9,83,1,-1,0,management,married,unknown,no,no,no,unknown,jun,unknown,no
31,8436,19,162,2,-1,0,management,single,tertiary,no,yes,no,cellular,nov,unknown,no
31,389,20,198,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,no
31,685,15,552,1,329,3,admin.,married,secondary,no,yes,no,cellular,may,failure,yes
32,187,27,381,3,-1,0,admin.,married,secondary,no,no,yes,unknown,jun,unknown,no
29,2063,28,44,3,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,no
36,260,7,49,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,no
41,875,14,189,2,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,no
25,352,30,156,5,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,no
35,3369,20,322,1,-1,0,management,married,primary,no,no,no,cellular,nov,unknown,no
48,103,25,135,1,-1,0,self-employed,divorced,tertiary,no,no,yes,cellular,jul,unknown,no
25,0,5,461,1,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,no
34,-436,26,317,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
37,698,8,1081,2,-1,0,management,single,tertiary,no,no,no,cellular,sep,unknown,yes
40,3316,19,102,3,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,no
30,229,29,24,3,-1,0,blue-collar,single,secondary,no,no,no,cellular,jan,unknown,no
36,980,11,118,4,104,7,admin.,single,tertiary,no,no,no,cellular,nov,failure,no
27,401,6,218,3,93,2,technician,single,tertiary,no,no,no,cellular,aug,success,yes
34,79,10,336,4,-1,0,blue-collar,single,primary,no,no,no,telephone,jul,unknown,yes
31,33,19,158,2,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,no
40,2228,20,150,2,-1,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,no
28,78,28,258,2,-1,0,management,single,tertiary,no,no,no,cellular,jan,unknown,no
34,68,30,192,6,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,no
39,1005,6,158,2,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,no
48,1096,18,213,5,-1,0,admin.,married,secondary,no,yes,no,unknown,jun,unknown,no
42,1775,5,276,5,-1,0,management,divorced,tertiary,no,yes,no,telephone,feb,unknown,no
27,54,7,72,1,-1,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,no
32,183,9,17,10,-1,0,services,married,secondary,no,yes,no,cellular,feb,unknown,no
36,2609,30,141,9,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
30,2174,9,191,1,-1,0,admin.,married,secondary,no,yes,no,cellular,feb,unknown,no
44,237,28,212,2,-1,0,services,married,secondary,no,yes,no,cellular,jan,unknown,no
52,1860,20,496,3,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,no
42,525,17,172,3,-1,0,technician,married,secondary,no,no,no,cellular,nov,unknown,no
40,237,25,87,5,-1,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,no
50,31,18,251,4,-1,0,technician,married,secondary,no,yes,no,telephone,nov,unknown,no
30,53,29,375,1,-1,0,technician,single,tertiary,no,no,no,cellular,apr,unknown,yes
34,221,8,150,2,-1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,no
44,2283,18,81,2,-1,0,management,married,tertiary,no,yes,yes,unknown,jun,unknown,no
45,23,12,134,4,-1,0,blue-collar,married,unknown,no,yes,no,cellular,may,unknown,no
50,0,31,35,9,-1,0,services,married,secondary,yes,no,no,telephone,jul,unknown,no
27,-20,16,757,6,-1,0,services,single,secondary,no,no,no,unknown,may,unknown,no
42,1686,20,522,4,-1,0,management,married,tertiary,no,yes,yes,cellular,apr,unknown,no
60,615,29,130,1,-1,0,technician,divorced,secondary,no,yes,no,cellular,jan,unknown,no
53,395,3,107,1,-1,0,technician,married,tertiary,no,no,no,cellular,jun,unknown,no
41,187,8,387,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
59,0,30,196,3,-1,0,management,divorced,tertiary,no,no,no,telephone,jul,unknown,no
48,23495,22,63,8,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
43,1854,13,131,2,197,1,unemployed,divorced,secondary,no,no,no,cellular,nov,success,no
37,3326,21,799,1,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,yes
31,4,13,202,2,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,no
38,1746,21,139,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,no
73,519,20,91,1,-1,0,retired,married,unknown,no,no,no,telephone,aug,unknown,no
44,447,14,106,5,-1,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,no
58,0,4,506,1,-1,0,retired,married,primary,no,no,no,cellular,aug,unknown,no
32,3818,18,100,4,-1,0,technician,single,tertiary,no,no,no,cellular,aug,unknown,no
24,1693,4,1094,1,-1,0,student,single,unknown,no,no,no,cellular,jun,unknown,no
41,6393,15,128,3,-1,0,blue-collar,single,secondary,no,yes,no,cellular,may,unknown,no
31,1144,17,89,1,-1,0,admin.,married,tertiary,no,yes,yes,cellular,nov,unknown,no
39,367,7,106,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
34,2729,18,835,1,-1,0,technician,single,secondary,no,yes,no,cellular,nov,unknown,yes
54,-394,15,895,5,365,2,admin.,divorced,secondary,no,yes,no,cellular,may,failure,no
30,167,14,9,1,-1,0,technician,single,secondary,no,no,no,unknown,sep,unknown,no
38,1680,17,414,2,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,no
29,573,16,190,4,-1,0,management,single,tertiary,no,yes,yes,unknown,jun,unknown,no
34,15,31,104,1,-1,0,services,single,secondary,no,no,no,cellular,aug,unknown,no
22,395,13,70,1,-1,0,services,single,secondary,no,yes,no,unknown,may,unknown,no
44,522,20,911,1,-1,0,services,married,secondary,no,no,yes,unknown,jun,unknown,yes
39,1007,7,86,2,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
47,568,12,1613,1,-1,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,yes
36,204,26,196,1,144,8,technician,single,secondary,no,yes,no,cellular,oct,other,no
30,134,17,834,1,-1,0,services,married,secondary,no,yes,no,cellular,apr,unknown,no
32,-515,3,19,6,-1,0,management,single,secondary,no,yes,yes,cellular,feb,unknown,no
45,-455,31,161,2,-1,0,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,no
37,215,6,61,1,-1,0,self-employed,married,secondary,no,yes,no,unknown,jun,unknown,no
37,7,6,176,1,-1,0,blue-collar,married,primary,no,no,no,unknown,jun,unknown,no
58,1686,4,110,2,-1,0,admin.,married,secondary,no,no,no,cellular,aug,unknown,no
34,3047,30,317,1,160,5,management,married,tertiary,no,no,no,cellular,apr,other,yes
59,671,29,219,2,259,5,management,single,secondary,no,yes,yes,cellular,jan,failure,no
31,527,3,722,2,-1,0,admin.,single,secondary,no,yes,no,unknown,jun,unknown,no
34,4659,30,28,1,-1,0,entrepreneur,married,secondary,no,yes,no,unknown,aug,unknown,no
27,821,16,23,1,778,41,blue-collar,married,secondary,no,yes,yes,unknown,sep,other,no
52,2142,8,104,2,-1,0,unemployed,married,secondary,no,no,no,cellular,aug,unknown,no
38,-345,28,177,2,-1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
38,1012,17,69,1,-1,0,blue-collar,single,secondary,no,yes,yes,telephone,nov,unknown,no
48,1099,5,340,1,-1,0,admin.,married,secondary,no,no,yes,unknown,jun,unknown,no
37,672,29,129,2,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
38,105,28,158,1,265,2,blue-collar,married,secondary,no,yes,no,cellular,jan,failure,no
36,58,6,134,1,-1,0,services,single,primary,no,yes,no,unknown,may,unknown,no
48,-18,20,430,4,-1,0,management,single,secondary,no,yes,no,cellular,aug,unknown,no
39,0,6,84,4,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
50,3337,31,24,14,-1,0,technician,married,tertiary,no,yes,yes,telephone,jul,unknown,no
50,155,18,58,1,-1,0,blue-collar,divorced,primary,no,yes,yes,cellular,nov,unknown,no
39,2467,19,207,2,276,3,blue-collar,married,secondary,no,no,no,cellular,jul,other,yes
33,3975,17,515,1,150,1,blue-collar,single,secondary,no,yes,yes,cellular,apr,other,no
51,4497,15,276,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
38,2246,10,370,1,-1,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,no
26,132,4,217,1,-1,0,student,single,secondary,no,no,no,cellular,jun,unknown,yes
37,695,28,233,1,-1,0,management,single,tertiary,no,no,no,cellular,jan,unknown,no
35,907,2,97,4,-1,0,admin.,married,secondary,no,no,yes,unknown,jul,unknown,no
42,144,4,148,1,87,4,management,married,tertiary,no,no,no,cellular,mar,failure,yes
57,209,14,56,4,-1,0,retired,married,secondary,no,no,no,cellular,aug,unknown,no
40,1959,30,177,1,-1,0,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
30,0,22,209,2,-1,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,no
32,12686,20,176,1,170,1,management,single,tertiary,no,yes,no,cellular,nov,failure,no
44,195,16,541,5,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
34,4,20,55,4,-1,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,no
38,0,31,122,2,-1,0,management,married,tertiary,no,no,yes,cellular,jul,unknown,no
38,3344,13,143,1,352,5,blue-collar,single,secondary,no,yes,no,cellular,may,failure,no
27,2781,24,168,1,389,1,technician,single,tertiary,no,yes,no,cellular,may,failure,yes
36,62,21,50,2,121,2,technician,married,tertiary,no,no,no,cellular,nov,failure,no
38,-1350,28,96,4,-1,0,technician,married,tertiary,no,yes,yes,unknown,may,unknown,no
41,-206,20,342,1,-1,0,blue-collar,single,primary,no,no,no,unknown,jun,unknown,no
30,-430,30,648,5,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
43,236,17,169,4,-1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,no
52,638,23,213,1,-1,0,management,married,secondary,no,yes,no,cellular,jul,unknown,no
37,23,28,197,1,182,1,services,single,secondary,no,yes,no,cellular,jun,failure,no
19,394,5,327,3,-1,0,student,single,secondary,no,no,no,cellular,apr,unknown,yes
26,3415,8,209,1,-1,0,admin.,married,secondary,no,no,no,cellular,apr,unknown,yes
56,605,27,157,6,-1,0,blue-collar,married,secondary,no,no,yes,cellular,aug,unknown,no
48,89,12,34,4,-1,0,blue-collar,married,primary,no,yes,no,telephone,may,unknown,no
42,17,6,124,1,-1,0,housemaid,married,primary,no,yes,no,unknown,may,unknown,no
41,3204,30,210,2,-1,0,admin.,married,secondary,no,no,yes,cellular,jan,unknown,no
39,75,6,26,1,-1,0,technician,single,unknown,no,no,no,unknown,jun,unknown,no
35,784,5,101,2,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,no
37,2132,5,232,1,-1,0,services,married,secondary,no,no,no,unknown,jun,unknown,no
27,2,6,554,2,356,1,technician,single,secondary,no,yes,yes,cellular,may,failure,yes
28,139,8,72,1,-1,0,technician,married,secondary,no,yes,yes,cellular,apr,unknown,no
35,1063,16,327,1,-1,0,services,single,secondary,no,yes,yes,cellular,apr,unknown,no
46,0,13,204,3,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
59,518,11,230,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
27,613,19,65,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
29,138,14,113,3,-1,0,technician,married,tertiary,no,yes,yes,cellular,jul,unknown,no
64,1612,18,336,1,89,5,retired,married,secondary,no,no,no,cellular,may,failure,yes
34,751,17,1303,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,nov,unknown,yes
34,2835,12,107,2,-1,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,no
37,649,7,64,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,no
49,2409,13,272,4,293,2,services,married,secondary,no,yes,no,cellular,may,failure,no
52,-100,15,7,4,340,15,blue-collar,divorced,primary,no,yes,no,cellular,may,other,no
32,-23,10,182,1,-1,0,services,single,secondary,no,no,no,cellular,jul,unknown,no
53,366,16,171,6,-1,0,retired,married,secondary,no,no,yes,cellular,jul,unknown,no
47,3745,7,113,1,200,1,blue-collar,married,tertiary,no,no,no,cellular,may,failure,no
31,557,18,111,1,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
43,0,3,1025,7,-1,0,entrepreneur,married,secondary,no,no,no,unknown,jun,unknown,yes
34,528,21,85,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
41,0,18,311,1,-1,0,entrepreneur,married,primary,no,yes,yes,cellular,nov,unknown,no
43,314,26,134,1,-1,0,admin.,married,primary,no,yes,yes,unknown,may,unknown,no
53,522,14,230,1,-1,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,no
40,0,22,55,6,-1,0,self-employed,married,secondary,no,no,no,cellular,aug,unknown,no
58,613,8,154,2,-1,0,self-employed,divorced,secondary,no,yes,no,unknown,may,unknown,no
46,250,6,84,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,no
53,13,28,69,1,-1,0,unknown,married,unknown,no,no,no,telephone,jan,unknown,no
19,527,4,154,3,-1,0,student,single,secondary,no,no,no,cellular,sep,unknown,no
31,545,18,195,2,-1,0,blue-collar,single,secondary,no,yes,no,cellular,nov,unknown,no
37,58,5,98,2,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,no
37,741,2,88,2,-1,0,services,married,secondary,no,yes,no,unknown,jun,unknown,no
36,10773,18,89,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,no
32,736,23,700,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
46,31,15,144,1,-1,0,admin.,married,primary,no,yes,no,unknown,may,unknown,no
56,360,24,98,2,-1,0,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,no
26,3529,7,57,2,-1,0,admin.,single,secondary,no,no,yes,cellular,sep,unknown,no
41,236,5,151,1,-1,0,entrepreneur,married,primary,no,yes,no,unknown,may,unknown,no
34,-93,20,194,1,-1,0,services,married,secondary,no,yes,yes,unknown,may,unknown,no
28,730,26,78,6,85,5,management,single,tertiary,no,yes,no,cellular,aug,other,no
33,73,2,218,1,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,yes
30,2283,7,74,2,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,no
26,313,2,199,1,96,2,admin.,single,tertiary,no,no,yes,cellular,jun,success,yes
60,819,19,110,2,-1,0,retired,married,secondary,no,yes,no,unknown,may,unknown,no
29,202,30,128,2,-1,0,blue-collar,single,secondary,no,no,no,cellular,jan,unknown,no
29,5406,9,530,2,-1,0,self-employed,single,tertiary,no,no,no,unknown,may,unknown,no
35,-177,7,193,1,-1,0,blue-collar,single,secondary,yes,yes,yes,cellular,may,unknown,no
27,1423,29,8,1,-1,0,student,single,secondary,no,no,no,unknown,jun,unknown,no
57,3738,20,178,2,92,8,retired,married,secondary,no,yes,no,cellular,jul,failure,yes
30,0,7,82,3,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,no
41,1332,2,122,3,-1,0,housemaid,married,primary,no,no,no,telephone,feb,unknown,no
41,336,5,192,2,8,1,blue-collar,married,primary,no,yes,no,cellular,feb,other,no
54,831,19,208,3,109,3,management,married,unknown,no,yes,yes,telephone,oct,failure,no
29,1761,3,186,1,-1,0,technician,married,primary,no,yes,no,unknown,jun,unknown,no
30,-388,7,263,1,293,3,entrepreneur,married,secondary,yes,yes,no,cellular,may,failure,no
47,3033,8,293,1,-1,0,retired,single,primary,no,no,no,cellular,sep,unknown,yes
33,273,17,181,1,317,1,technician,divorced,secondary,no,yes,no,cellular,apr,failure,no
31,241,12,211,5,-1,0,student,single,secondary,no,yes,no,cellular,may,unknown,no
31,-250,29,207,2,-1,0,services,single,secondary,no,no,yes,cellular,jan,unknown,no
34,184,30,87,3,-1,0,technician,single,tertiary,no,yes,no,cellular,jul,unknown,no
58,2479,17,292,1,-1,0,services,married,secondary,no,yes,no,telephone,nov,unknown,no
34,-58,28,157,2,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
32,20,14,1151,2,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,yes
60,316,4,545,2,263,4,technician,married,secondary,no,no,no,cellular,may,failure,yes
28,1055,28,196,1,-1,0,unemployed,single,secondary,no,no,no,cellular,jan,unknown,no
48,0,28,20,23,-1,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,no
32,2,9,144,2,-1,0,blue-collar,single,secondary,no,no,no,unknown,may,unknown,no
31,2050,18,271,5,-1,0,services,married,secondary,no,yes,no,cellular,nov,unknown,no
35,0,19,644,4,-1,0,technician,married,secondary,no,yes,no,cellular,nov,unknown,yes
39,1877,6,185,1,-1,0,management,single,secondary,no,yes,no,unknown,may,unknown,no
36,20,6,186,1,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,no
44,2692,12,583,1,-1,0,retired,married,secondary,no,no,no,unknown,jun,unknown,no
47,1803,30,188,2,-1,0,self-employed,married,secondary,no,no,no,cellular,jan,unknown,no
42,5310,20,273,1,90,3,management,married,primary,no,yes,no,cellular,aug,success,yes
54,194,20,127,2,-1,0,housemaid,married,primary,no,no,no,cellular,aug,unknown,no
32,522,12,272,5,258,4,technician,married,secondary,no,yes,yes,cellular,may,failure,no
31,845,22,168,2,-1,0,technician,single,secondary,no,yes,no,cellular,oct,unknown,no
54,4080,5,140,1,-1,0,management,married,secondary,no,no,no,unknown,may,unknown,no
31,246,16,230,2,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,no
